                                                                                                                                                                                                                                                     
{'loss': 1.9836, 'grad_norm': 16.52513313293457, 'learning_rate': 2e-05, 'num_tokens': 4718.0, 'mean_token_accuracy': 0.46013160049915314, 'epoch': 0.0}
{'loss': 0.5566, 'grad_norm': 2.3391568660736084, 'learning_rate': 9.672e-06, 'num_tokens': 22984295.0, 'mean_token_accuracy': 0.6291277408599854, 'epoch': 2.07}
{'loss': 0.4977, 'grad_norm': 2.361772060394287, 'learning_rate': 9.67e-06, 'num_tokens': 22989234.0, 'mean_token_accuracy': 0.6494196951389313, 'epoch': 2.07}
{'loss': 0.4256, 'grad_norm': 2.7522921562194824, 'learning_rate': 9.668000000000001e-06, 'num_tokens': 22993198.0, 'mean_token_accuracy': 0.4367133677005768, 'epoch': 2.07}
{'loss': 0.6109, 'grad_norm': 2.1079013347625732, 'learning_rate': 9.666e-06, 'num_tokens': 22997621.0, 'mean_token_accuracy': 0.6172945946455002, 'epoch': 2.07}
{'loss': 0.4993, 'grad_norm': 3.4344723224639893, 'learning_rate': 9.664000000000001e-06, 'num_tokens': 23001010.0, 'mean_token_accuracy': 0.441534623503685, 'epoch': 2.07}
{'loss': 0.4774, 'grad_norm': 3.616209030151367, 'learning_rate': 9.662e-06, 'num_tokens': 23003573.0, 'mean_token_accuracy': 0.42933250963687897, 'epoch': 2.07}
{'loss': 0.4071, 'grad_norm': 3.116030693054199, 'learning_rate': 9.66e-06, 'num_tokens': 23008791.0, 'mean_token_accuracy': 0.4483078420162201, 'epoch': 2.07}
{'loss': 0.546, 'grad_norm': 2.412283420562744, 'learning_rate': 9.658000000000001e-06, 'num_tokens': 23012938.0, 'mean_token_accuracy': 0.648875966668129, 'epoch': 2.07}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 9.656e-06, 'num_tokens': 23015957.0, 'mean_token_accuracy': 0.0, 'epoch': 2.07}
{'loss': 0.4254, 'grad_norm': 3.8461406230926514, 'learning_rate': 9.654000000000001e-06, 'num_tokens': 23018466.0, 'mean_token_accuracy': 0.44190065562725067, 'epoch': 2.07}
{'loss': 0.4864, 'grad_norm': 4.529961585998535, 'learning_rate': 9.652e-06, 'num_tokens': 23021195.0, 'mean_token_accuracy': 0.21618540585041046, 'epoch': 2.07}
{'loss': 0.5234, 'grad_norm': 4.552131175994873, 'learning_rate': 9.65e-06, 'num_tokens': 23029806.0, 'mean_token_accuracy': 0.8631221950054169, 'epoch': 2.07}
{'loss': 0.4863, 'grad_norm': 3.0430264472961426, 'learning_rate': 9.648000000000001e-06, 'num_tokens': 23034104.0, 'mean_token_accuracy': 0.42168551683425903, 'epoch': 2.07}
{'loss': 0.1733, 'grad_norm': 2.4032700061798096, 'learning_rate': 9.646e-06, 'num_tokens': 23037609.0, 'mean_token_accuracy': 0.4733673483133316, 'epoch': 2.07}
{'loss': 0.3385, 'grad_norm': 2.2977001667022705, 'learning_rate': 9.644000000000001e-06, 'num_tokens': 23042781.0, 'mean_token_accuracy': 0.6770329177379608, 'epoch': 2.07}
{'loss': 0.453, 'grad_norm': 2.6317944526672363, 'learning_rate': 9.642e-06, 'num_tokens': 23045571.0, 'mean_token_accuracy': 0.4331551641225815, 'epoch': 2.07}
{'loss': 0.8119, 'grad_norm': 3.7520601749420166, 'learning_rate': 9.640000000000001e-06, 'num_tokens': 23050434.0, 'mean_token_accuracy': 0.3889923095703125, 'epoch': 2.07}
{'loss': 0.5906, 'grad_norm': 4.669719696044922, 'learning_rate': 9.638e-06, 'num_tokens': 23055152.0, 'mean_token_accuracy': 0.20285969972610474, 'epoch': 2.07}
{'loss': 0.5257, 'grad_norm': 5.229494094848633, 'learning_rate': 9.636e-06, 'num_tokens': 23058022.0, 'mean_token_accuracy': 0.2109375, 'epoch': 2.07}
{'loss': 0.6365, 'grad_norm': 3.971874713897705, 'learning_rate': 9.634000000000001e-06, 'num_tokens': 23060861.0, 'mean_token_accuracy': 0.20304162800312042, 'epoch': 2.07}
{'loss': 0.5792, 'grad_norm': 2.5442681312561035, 'learning_rate': 9.632e-06, 'num_tokens': 23069078.0, 'mean_token_accuracy': 0.6307928562164307, 'epoch': 2.08}
{'loss': 0.4346, 'grad_norm': 3.2805919647216797, 'learning_rate': 9.630000000000001e-06, 'num_tokens': 23072561.0, 'mean_token_accuracy': 0.4427627921104431, 'epoch': 2.08}
{'loss': 0.6652, 'grad_norm': 3.5213825702667236, 'learning_rate': 9.628e-06, 'num_tokens': 23074925.0, 'mean_token_accuracy': 0.6327262818813324, 'epoch': 2.08}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 9.626e-06, 'num_tokens': 23077632.0, 'mean_token_accuracy': 0.0, 'epoch': 2.08}
{'loss': 0.5059, 'grad_norm': 3.568974494934082, 'learning_rate': 9.624000000000001e-06, 'num_tokens': 23080153.0, 'mean_token_accuracy': 0.4318685829639435, 'epoch': 2.08}
{'loss': 0.7577, 'grad_norm': 5.2423176765441895, 'learning_rate': 9.622000000000002e-06, 'num_tokens': 23086384.0, 'mean_token_accuracy': 0.4214994013309479, 'epoch': 2.08}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 9.620000000000001e-06, 'num_tokens': 23089326.0, 'mean_token_accuracy': 0.0, 'epoch': 2.08}
{'loss': 0.7178, 'grad_norm': 3.4025654792785645, 'learning_rate': 9.618e-06, 'num_tokens': 23092393.0, 'mean_token_accuracy': 0.40093669295310974, 'epoch': 2.08}
{'loss': 0.4085, 'grad_norm': 3.453108787536621, 'learning_rate': 9.616e-06, 'num_tokens': 23097568.0, 'mean_token_accuracy': 0.21775184571743011, 'epoch': 2.08}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 9.614000000000001e-06, 'num_tokens': 23100634.0, 'mean_token_accuracy': 0.0, 'epoch': 2.08}
{'loss': 0.3505, 'grad_norm': 1.6723543405532837, 'learning_rate': 9.612000000000002e-06, 'num_tokens': 23105629.0, 'mean_token_accuracy': 0.8991145193576813, 'epoch': 2.08}
{'loss': 0.4615, 'grad_norm': 2.751171112060547, 'learning_rate': 9.610000000000001e-06, 'num_tokens': 23109461.0, 'mean_token_accuracy': 0.4367726743221283, 'epoch': 2.08}
{'loss': 0.5183, 'grad_norm': 2.436998128890991, 'learning_rate': 9.608e-06, 'epoch': 2.08}
                                                                                                                                                                                                                                                     
{'eval_loss': 0.9575467109680176, 'eval_runtime': 14.3913, 'eval_samples_per_second': 17.163, 'eval_steps_per_second': 17.163, 'eval_num_tokens': 23114482.0, 'eval_mean_token_accuracy': 0.7444559119732274, 'epoch': 2.08}
{'loss': 0.3728, 'grad_norm': 3.3910603523254395, 'learning_rate': 9.606000000000001e-06, 'num_tokens': 23121813.0, 'mean_token_accuracy': 0.6645282730460167, 'epoch': 2.08}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 9.604000000000002e-06, 'num_tokens': 23124655.0, 'mean_token_accuracy': 0.0, 'epoch': 2.08}
{'loss': 0.377, 'grad_norm': 2.8078324794769287, 'learning_rate': 9.602e-06, 'num_tokens': 23131238.0, 'mean_token_accuracy': 0.43747463822364807, 'epoch': 2.08}
{'loss': 0.5328, 'grad_norm': 3.459291696548462, 'learning_rate': 9.600000000000001e-06, 'num_tokens': 23134836.0, 'mean_token_accuracy': 0.20704948902130127, 'epoch': 2.08}
{'loss': 0.3821, 'grad_norm': 1.6877027750015259, 'learning_rate': 9.598e-06, 'num_tokens': 23142339.0, 'mean_token_accuracy': 0.8850977718830109, 'epoch': 2.08}
{'loss': 0.4137, 'grad_norm': 2.3780977725982666, 'learning_rate': 9.596000000000001e-06, 'num_tokens': 23150514.0, 'mean_token_accuracy': 0.8712917864322662, 'epoch': 2.08}
{'loss': 0.4103, 'grad_norm': 3.6008718013763428, 'learning_rate': 9.594000000000002e-06, 'num_tokens': 23153250.0, 'mean_token_accuracy': 0.44240933656692505, 'epoch': 2.08}
{'loss': 0.4847, 'grad_norm': 2.4527902603149414, 'learning_rate': 9.592e-06, 'num_tokens': 23156551.0, 'mean_token_accuracy': 0.6507934033870697, 'epoch': 2.08}
{'loss': 0.7034, 'grad_norm': 2.410850763320923, 'learning_rate': 9.59e-06, 'num_tokens': 23169596.0, 'mean_token_accuracy': 0.8507681339979172, 'epoch': 2.08}
{'loss': 0.7702, 'grad_norm': 5.761470317840576, 'learning_rate': 9.588e-06, 'num_tokens': 23172279.0, 'mean_token_accuracy': 0.2004065066576004, 'epoch': 2.08}
{'loss': 0.6158, 'grad_norm': 4.071059703826904, 'learning_rate': 9.586000000000001e-06, 'num_tokens': 23179269.0, 'mean_token_accuracy': 0.2050059586763382, 'epoch': 2.08}
{'loss': 0.8542, 'grad_norm': 5.435609340667725, 'learning_rate': 9.584000000000002e-06, 'num_tokens': 23182749.0, 'mean_token_accuracy': 0.19326817989349365, 'epoch': 2.08}
{'loss': 0.9076, 'grad_norm': 3.232923746109009, 'learning_rate': 9.582e-06, 'num_tokens': 23187633.0, 'mean_token_accuracy': 0.3806057870388031, 'epoch': 2.09}
{'loss': 0.352, 'grad_norm': 3.82301926612854, 'learning_rate': 9.58e-06, 'num_tokens': 23190177.0, 'mean_token_accuracy': 0.45432496070861816, 'epoch': 2.09}
{'loss': 0.3942, 'grad_norm': 3.1450142860412598, 'learning_rate': 9.578e-06, 'num_tokens': 23194623.0, 'mean_token_accuracy': 0.223788321018219, 'epoch': 2.09}
{'loss': 0.3241, 'grad_norm': 5.659813404083252, 'learning_rate': 9.576000000000001e-06, 'num_tokens': 23197819.0, 'mean_token_accuracy': 0.23230087757110596, 'epoch': 2.09}
{'loss': 0.3285, 'grad_norm': 1.7655128240585327, 'learning_rate': 9.574000000000002e-06, 'num_tokens': 23206719.0, 'mean_token_accuracy': 0.677660658955574, 'epoch': 2.09}
{'loss': 0.3749, 'grad_norm': 2.4588875770568848, 'learning_rate': 9.572000000000001e-06, 'num_tokens': 23211837.0, 'mean_token_accuracy': 0.8913939446210861, 'epoch': 2.09}
{'loss': 0.4341, 'grad_norm': 2.505786180496216, 'learning_rate': 9.57e-06, 'num_tokens': 23216011.0, 'mean_token_accuracy': 0.6710828989744186, 'epoch': 2.09}
{'loss': 0.054, 'grad_norm': 1.1085450649261475, 'learning_rate': 9.568e-06, 'num_tokens': 23225981.0, 'mean_token_accuracy': 0.47567257285118103, 'epoch': 2.09}
{'loss': 0.3662, 'grad_norm': 2.931302547454834, 'learning_rate': 9.566000000000001e-06, 'num_tokens': 23229431.0, 'mean_token_accuracy': 0.44437338411808014, 'epoch': 2.09}
{'loss': 0.6808, 'grad_norm': 4.4778289794921875, 'learning_rate': 9.564e-06, 'num_tokens': 23232030.0, 'mean_token_accuracy': 0.20667614042758942, 'epoch': 2.09}
{'loss': 0.4787, 'grad_norm': 4.9943132400512695, 'learning_rate': 9.562000000000001e-06, 'num_tokens': 23237080.0, 'mean_token_accuracy': 0.21318770945072174, 'epoch': 2.09}
{'loss': 0.448, 'grad_norm': 2.854440927505493, 'learning_rate': 9.56e-06, 'num_tokens': 23242001.0, 'mean_token_accuracy': 0.6656366437673569, 'epoch': 2.09}
{'loss': 0.3754, 'grad_norm': 2.0554187297821045, 'learning_rate': 9.558e-06, 'num_tokens': 23247748.0, 'mean_token_accuracy': 0.44506195187568665, 'epoch': 2.09}
{'loss': 0.485, 'grad_norm': 2.3834316730499268, 'learning_rate': 9.556000000000001e-06, 'num_tokens': 23252070.0, 'mean_token_accuracy': 0.6413325816392899, 'epoch': 2.09}
{'loss': 0.4417, 'grad_norm': 3.421088457107544, 'learning_rate': 9.554e-06, 'num_tokens': 23256193.0, 'mean_token_accuracy': 0.43775148689746857, 'epoch': 2.09}
{'loss': 0.4895, 'grad_norm': 2.28244686126709, 'learning_rate': 9.552000000000001e-06, 'num_tokens': 23262637.0, 'mean_token_accuracy': 0.8671726435422897, 'epoch': 2.09}
{'loss': 0.3972, 'grad_norm': 3.0971617698669434, 'learning_rate': 9.55e-06, 'num_tokens': 23265367.0, 'mean_token_accuracy': 0.6609412580728531, 'epoch': 2.09}
{'loss': 0.2266, 'grad_norm': 2.170881748199463, 'learning_rate': 9.548e-06, 'num_tokens': 23269619.0, 'mean_token_accuracy': 0.46588268876075745, 'epoch': 2.09}
{'loss': 0.536, 'grad_norm': 2.2831432819366455, 'learning_rate': 9.546000000000001e-06, 'num_tokens': 23273760.0, 'mean_token_accuracy': 0.6237458139657974, 'epoch': 2.09}
{'loss': 0.4058, 'grad_norm': 2.445863962173462, 'learning_rate': 9.544e-06, 'num_tokens': 23277015.0, 'mean_token_accuracy': 0.6778754442930222, 'epoch': 2.09}
{'loss': 0.4505, 'grad_norm': 2.0060908794403076, 'learning_rate': 9.542000000000001e-06, 'num_tokens': 23281355.0, 'mean_token_accuracy': 0.8651335388422012, 'epoch': 2.09}
{'loss': 0.6802, 'grad_norm': 4.547665596008301, 'learning_rate': 9.54e-06, 'num_tokens': 23284466.0, 'mean_token_accuracy': 0.19907939434051514, 'epoch': 2.09}
{'loss': 0.3883, 'grad_norm': 4.218461513519287, 'learning_rate': 9.538e-06, 'num_tokens': 23288226.0, 'mean_token_accuracy': 0.22444088757038116, 'epoch': 2.09}
{'loss': 0.4384, 'grad_norm': 3.186661958694458, 'learning_rate': 9.536000000000002e-06, 'num_tokens': 23293001.0, 'mean_token_accuracy': 0.6694008409976959, 'epoch': 2.09}
{'loss': 0.5435, 'grad_norm': 2.988402843475342, 'learning_rate': 9.534e-06, 'num_tokens': 23300193.0, 'mean_token_accuracy': 0.6456965357065201, 'epoch': 2.09}
{'loss': 0.9022, 'grad_norm': 5.387754440307617, 'learning_rate': 9.532000000000001e-06, 'num_tokens': 23303318.0, 'mean_token_accuracy': 0.18885135650634766, 'epoch': 2.1}
{'loss': 0.589, 'grad_norm': 3.6086840629577637, 'learning_rate': 9.53e-06, 'num_tokens': 23306308.0, 'mean_token_accuracy': 0.21432648599147797, 'epoch': 2.1}
{'loss': 0.4511, 'grad_norm': 3.1543161869049072, 'learning_rate': 9.528000000000001e-06, 'num_tokens': 23315401.0, 'mean_token_accuracy': 0.4430371969938278, 'epoch': 2.1}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 9.526000000000002e-06, 'num_tokens': 23318430.0, 'mean_token_accuracy': 0.0, 'epoch': 2.1}
{'loss': 0.3329, 'grad_norm': 2.959561824798584, 'learning_rate': 9.524e-06, 'num_tokens': 23324799.0, 'mean_token_accuracy': 0.689215674996376, 'epoch': 2.1}
{'loss': 0.4065, 'grad_norm': 2.2558088302612305, 'learning_rate': 9.522000000000001e-06, 'num_tokens': 23330970.0, 'mean_token_accuracy': 0.664243534207344, 'epoch': 2.1}
{'loss': 0.4316, 'grad_norm': 2.5701093673706055, 'learning_rate': 9.52e-06, 'num_tokens': 23335777.0, 'mean_token_accuracy': 0.6542329043149948, 'epoch': 2.1}
{'loss': 0.4512, 'grad_norm': 2.379469394683838, 'learning_rate': 9.518000000000001e-06, 'num_tokens': 23341057.0, 'mean_token_accuracy': 0.9012428224086761, 'epoch': 2.1}
{'loss': 0.7805, 'grad_norm': 3.2655246257781982, 'learning_rate': 9.516e-06, 'num_tokens': 23345098.0, 'mean_token_accuracy': 0.6042469590902328, 'epoch': 2.1}
{'loss': 0.7281, 'grad_norm': 2.8644909858703613, 'learning_rate': 9.514e-06, 'num_tokens': 23351144.0, 'mean_token_accuracy': 0.6181338280439377, 'epoch': 2.1}
{'loss': 0.2432, 'grad_norm': 3.6327590942382812, 'learning_rate': 9.512000000000001e-06, 'num_tokens': 23356544.0, 'mean_token_accuracy': 0.2322874516248703, 'epoch': 2.1}
{'loss': 0.3978, 'grad_norm': 2.8944764137268066, 'learning_rate': 9.51e-06, 'num_tokens': 23360663.0, 'mean_token_accuracy': 0.2170758992433548, 'epoch': 2.1}
{'loss': 0.7411, 'grad_norm': 4.525018692016602, 'learning_rate': 9.508000000000001e-06, 'num_tokens': 23363152.0, 'mean_token_accuracy': 0.19374999403953552, 'epoch': 2.1}
{'loss': 0.2037, 'grad_norm': 3.092207908630371, 'learning_rate': 9.506e-06, 'num_tokens': 23367913.0, 'mean_token_accuracy': 0.23581212759017944, 'epoch': 2.1}
{'loss': 0.5708, 'grad_norm': 3.685030937194824, 'learning_rate': 9.504e-06, 'num_tokens': 23371679.0, 'mean_token_accuracy': 0.42255547642707825, 'epoch': 2.1}
{'loss': 0.9014, 'grad_norm': 3.191429853439331, 'learning_rate': 9.502000000000002e-06, 'num_tokens': 23376039.0, 'mean_token_accuracy': 0.6089858561754227, 'epoch': 2.1}
{'loss': 0.5797, 'grad_norm': 3.6159048080444336, 'learning_rate': 9.5e-06, 'num_tokens': 23379229.0, 'mean_token_accuracy': 0.20557598769664764, 'epoch': 2.1}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 9.498000000000001e-06, 'num_tokens': 23382208.0, 'mean_token_accuracy': 0.0, 'epoch': 2.1}
{'loss': 0.5029, 'grad_norm': 2.438394546508789, 'learning_rate': 9.496e-06, 'num_tokens': 23386494.0, 'mean_token_accuracy': 0.4231884032487869, 'epoch': 2.1}
{'loss': 0.5355, 'grad_norm': 2.9783287048339844, 'learning_rate': 9.494000000000001e-06, 'num_tokens': 23389019.0, 'mean_token_accuracy': 0.6273577213287354, 'epoch': 2.1}
{'loss': 0.4643, 'grad_norm': 4.674881935119629, 'learning_rate': 9.492000000000002e-06, 'num_tokens': 23392329.0, 'mean_token_accuracy': 0.21737536787986755, 'epoch': 2.1}
{'loss': 0.3264, 'grad_norm': 2.6569507122039795, 'learning_rate': 9.49e-06, 'num_tokens': 23399985.0, 'mean_token_accuracy': 0.4464195668697357, 'epoch': 2.1}
{'loss': 0.5416, 'grad_norm': 2.9375815391540527, 'learning_rate': 9.488000000000001e-06, 'num_tokens': 23403818.0, 'mean_token_accuracy': 0.4197607487440109, 'epoch': 2.1}
{'loss': 0.3172, 'grad_norm': 3.9746551513671875, 'learning_rate': 9.486e-06, 'num_tokens': 23408122.0, 'mean_token_accuracy': 0.22358043491840363, 'epoch': 2.1}
{'loss': 0.2634, 'grad_norm': 5.380853176116943, 'learning_rate': 9.484000000000001e-06, 'num_tokens': 23411001.0, 'mean_token_accuracy': 0.23065902292728424, 'epoch': 2.1}
{'loss': 0.3104, 'grad_norm': 5.161910057067871, 'learning_rate': 9.482000000000002e-06, 'num_tokens': 23413278.0, 'mean_token_accuracy': 0.22740525007247925, 'epoch': 2.11}
{'loss': 0.5996, 'grad_norm': 2.441988468170166, 'learning_rate': 9.48e-06, 'num_tokens': 23419448.0, 'mean_token_accuracy': 0.6211467683315277, 'epoch': 2.11}
{'loss': 0.6872, 'grad_norm': 3.813652515411377, 'learning_rate': 9.478e-06, 'num_tokens': 23422378.0, 'mean_token_accuracy': 0.40886083245277405, 'epoch': 2.11}
{'loss': 0.4714, 'grad_norm': 2.8699283599853516, 'learning_rate': 9.476e-06, 'num_tokens': 23426212.0, 'mean_token_accuracy': 0.6497319936752319, 'epoch': 2.11}
{'loss': 0.4801, 'grad_norm': 3.751512050628662, 'learning_rate': 9.474000000000001e-06, 'num_tokens': 23428830.0, 'mean_token_accuracy': 0.21395228803157806, 'epoch': 2.11}
{'loss': 0.3849, 'grad_norm': 2.633204460144043, 'learning_rate': 9.472000000000002e-06, 'num_tokens': 23432302.0, 'mean_token_accuracy': 0.4395833760499954, 'epoch': 2.11}
{'loss': 0.9199, 'grad_norm': 2.9462270736694336, 'learning_rate': 9.47e-06, 'num_tokens': 23436381.0, 'mean_token_accuracy': 0.5896923243999481, 'epoch': 2.11}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 9.468e-06, 'num_tokens': 23439990.0, 'mean_token_accuracy': 0.0, 'epoch': 2.11}
{'loss': 0.3583, 'grad_norm': 2.595266819000244, 'learning_rate': 9.466e-06, 'num_tokens': 23443638.0, 'mean_token_accuracy': 0.44550780951976776, 'epoch': 2.11}
{'loss': 0.4723, 'grad_norm': 2.8853514194488525, 'learning_rate': 9.464000000000001e-06, 'num_tokens': 23447244.0, 'mean_token_accuracy': 0.4320479929447174, 'epoch': 2.11}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 9.462000000000002e-06, 'num_tokens': 23450488.0, 'mean_token_accuracy': 0.0, 'epoch': 2.11}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 9.460000000000001e-06, 'num_tokens': 23454530.0, 'mean_token_accuracy': 0.0, 'epoch': 2.11}
{'loss': 0.3448, 'grad_norm': 3.968332052230835, 'learning_rate': 9.458e-06, 'num_tokens': 23458285.0, 'mean_token_accuracy': 0.22446808218955994, 'epoch': 2.11}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 9.456e-06, 'num_tokens': 23461287.0, 'mean_token_accuracy': 0.0, 'epoch': 2.11}
{'loss': 0.548, 'grad_norm': 2.75679612159729, 'learning_rate': 9.454000000000001e-06, 'num_tokens': 23468233.0, 'mean_token_accuracy': 0.4233860671520233, 'epoch': 2.11}
{'loss': 0.3986, 'grad_norm': 2.686119794845581, 'learning_rate': 9.452000000000002e-06, 'num_tokens': 23473056.0, 'mean_token_accuracy': 0.45301342010498047, 'epoch': 2.11}
{'loss': 0.5959, 'grad_norm': 2.3033437728881836, 'learning_rate': 9.450000000000001e-06, 'num_tokens': 23477714.0, 'mean_token_accuracy': 0.811451643705368, 'epoch': 2.11}
{'loss': 0.2772, 'grad_norm': 4.117635250091553, 'learning_rate': 9.448e-06, 'num_tokens': 23480925.0, 'mean_token_accuracy': 0.22831858694553375, 'epoch': 2.11}
{'loss': 0.5429, 'grad_norm': 3.445553779602051, 'learning_rate': 9.446e-06, 'num_tokens': 23483889.0, 'mean_token_accuracy': 0.4404737055301666, 'epoch': 2.11}
{'loss': 0.3732, 'grad_norm': 3.2728021144866943, 'learning_rate': 9.444000000000001e-06, 'num_tokens': 23488119.0, 'mean_token_accuracy': 0.44473643600940704, 'epoch': 2.11}
{'loss': 0.6395, 'grad_norm': 2.8705687522888184, 'learning_rate': 9.442e-06, 'num_tokens': 23493302.0, 'mean_token_accuracy': 0.4138161540031433, 'epoch': 2.11}
{'loss': 0.3547, 'grad_norm': 4.737755298614502, 'learning_rate': 9.440000000000001e-06, 'num_tokens': 23497635.0, 'mean_token_accuracy': 0.2219512164592743, 'epoch': 2.11}
{'loss': 0.2122, 'grad_norm': 1.9712185859680176, 'learning_rate': 9.438e-06, 'num_tokens': 23501872.0, 'mean_token_accuracy': 0.4712729752063751, 'epoch': 2.11}
{'loss': 0.4464, 'grad_norm': 2.53290057182312, 'learning_rate': 9.436e-06, 'num_tokens': 23509262.0, 'mean_token_accuracy': 0.6467482596635818, 'epoch': 2.11}
{'loss': 0.3517, 'grad_norm': 4.309343338012695, 'learning_rate': 9.434000000000001e-06, 'num_tokens': 23512043.0, 'mean_token_accuracy': 0.46103373169898987, 'epoch': 2.11}
{'loss': 0.605, 'grad_norm': 6.196224212646484, 'learning_rate': 9.432e-06, 'num_tokens': 23515109.0, 'mean_token_accuracy': 0.21277914941310883, 'epoch': 2.12}
{'loss': 0.5114, 'grad_norm': 2.370382070541382, 'learning_rate': 9.43e-06, 'num_tokens': 23518682.0, 'mean_token_accuracy': 0.638482853770256, 'epoch': 2.12}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 9.428e-06, 'num_tokens': 23521418.0, 'mean_token_accuracy': 0.0, 'epoch': 2.12}
{'loss': 0.5439, 'grad_norm': 3.0619781017303467, 'learning_rate': 9.426000000000001e-06, 'num_tokens': 23525483.0, 'mean_token_accuracy': 0.41724511981010437, 'epoch': 2.12}
{'loss': 0.2805, 'grad_norm': 2.2676262855529785, 'learning_rate': 9.424000000000002e-06, 'num_tokens': 23529257.0, 'mean_token_accuracy': 0.4614504277706146, 'epoch': 2.12}
{'loss': 0.2215, 'grad_norm': 2.2909090518951416, 'learning_rate': 9.422e-06, 'num_tokens': 23533897.0, 'mean_token_accuracy': 0.4661460667848587, 'epoch': 2.12}
{'loss': 0.3643, 'grad_norm': 2.399691343307495, 'learning_rate': 9.42e-06, 'num_tokens': 23539636.0, 'mean_token_accuracy': 0.4449688196182251, 'epoch': 2.12}
{'loss': 0.6634, 'grad_norm': 4.074304103851318, 'learning_rate': 9.418e-06, 'num_tokens': 23543558.0, 'mean_token_accuracy': 0.4319304823875427, 'epoch': 2.12}
{'loss': 0.4317, 'grad_norm': 2.2972660064697266, 'learning_rate': 9.416000000000001e-06, 'num_tokens': 23550696.0, 'mean_token_accuracy': 0.6561858803033829, 'epoch': 2.12}
{'loss': 0.6347, 'grad_norm': 3.3381385803222656, 'learning_rate': 9.414000000000002e-06, 'num_tokens': 23554190.0, 'mean_token_accuracy': 0.413022518157959, 'epoch': 2.12}
{'loss': 0.2908, 'grad_norm': 4.101428031921387, 'learning_rate': 9.412e-06, 'num_tokens': 23556858.0, 'mean_token_accuracy': 0.22559653222560883, 'epoch': 2.12}
{'loss': 0.4285, 'grad_norm': 3.8249099254608154, 'learning_rate': 9.41e-06, 'num_tokens': 23564561.0, 'mean_token_accuracy': 0.21937842667102814, 'epoch': 2.12}
{'loss': 0.7764, 'grad_norm': 2.53696870803833, 'learning_rate': 9.408e-06, 'epoch': 2.12}
                                                                                                                                                                                                                                                     
{'eval_loss': 0.9661911725997925, 'eval_runtime': 14.4172, 'eval_samples_per_second': 17.132, 'eval_steps_per_second': 17.132, 'eval_num_tokens': 23568636.0, 'eval_mean_token_accuracy': 0.7440503258936801, 'epoch': 2.12}
{'loss': 0.6754, 'grad_norm': 3.484604835510254, 'learning_rate': 9.406000000000001e-06, 'num_tokens': 23574574.0, 'mean_token_accuracy': 0.3048911392688751, 'epoch': 2.12}
{'loss': 0.4689, 'grad_norm': 2.4011635780334473, 'learning_rate': 9.404e-06, 'num_tokens': 23579589.0, 'mean_token_accuracy': 0.43968117237091064, 'epoch': 2.12}
{'loss': 0.5815, 'grad_norm': 3.0784552097320557, 'learning_rate': 9.402e-06, 'num_tokens': 23583351.0, 'mean_token_accuracy': 0.6574861854314804, 'epoch': 2.12}
{'loss': 0.4634, 'grad_norm': 2.8111324310302734, 'learning_rate': 9.4e-06, 'num_tokens': 23587543.0, 'mean_token_accuracy': 0.443537101149559, 'epoch': 2.12}
{'loss': 0.5348, 'grad_norm': 2.355559825897217, 'learning_rate': 9.398e-06, 'num_tokens': 23592874.0, 'mean_token_accuracy': 0.6423354148864746, 'epoch': 2.12}
{'loss': 0.529, 'grad_norm': 2.9299423694610596, 'learning_rate': 9.396000000000001e-06, 'num_tokens': 23595984.0, 'mean_token_accuracy': 0.6329879909753799, 'epoch': 2.12}
{'loss': 0.4738, 'grad_norm': 3.45881986618042, 'learning_rate': 9.394e-06, 'num_tokens': 23598990.0, 'mean_token_accuracy': 0.4338342994451523, 'epoch': 2.12}
{'loss': 0.5867, 'grad_norm': 2.1891226768493652, 'learning_rate': 9.392000000000001e-06, 'num_tokens': 23605451.0, 'mean_token_accuracy': 0.64316725730896, 'epoch': 2.12}
{'loss': 0.4482, 'grad_norm': 3.473818778991699, 'learning_rate': 9.39e-06, 'num_tokens': 23608075.0, 'mean_token_accuracy': 0.43254466354846954, 'epoch': 2.12}
{'loss': 0.644, 'grad_norm': 3.7938392162323, 'learning_rate': 9.388e-06, 'num_tokens': 23612253.0, 'mean_token_accuracy': 0.6125471740961075, 'epoch': 2.12}
{'loss': 0.419, 'grad_norm': 4.220381736755371, 'learning_rate': 9.386000000000001e-06, 'num_tokens': 23616408.0, 'mean_token_accuracy': 0.4350508153438568, 'epoch': 2.12}
{'loss': 0.3662, 'grad_norm': 3.2534730434417725, 'learning_rate': 9.384e-06, 'num_tokens': 23620038.0, 'mean_token_accuracy': 0.22335025668144226, 'epoch': 2.12}
