                                                                                                                                                                                                                                      
{'loss': 1.4181, 'grad_norm': inf, 'learning_rate': 2e-05, 'num_tokens': 5142.0, 'mean_token_accuracy': 0.6873541623353958, 'epoch': 0.0}
{'loss': 0.5879, 'grad_norm': 8.947929382324219, 'learning_rate': 1.1736462093862817e-05, 'num_tokens': 12028268.0, 'mean_token_accuracy': 0.8160564750432968, 'epoch': 4.13}
{'loss': 0.4141, 'grad_norm': 6.8885297775268555, 'learning_rate': 1.1732851985559568e-05, 'num_tokens': 12033471.0, 'mean_token_accuracy': 0.8511245548725128, 'epoch': 4.13}
{'loss': 0.5731, 'grad_norm': 6.1999053955078125, 'learning_rate': 1.172924187725632e-05, 'num_tokens': 12039496.0, 'mean_token_accuracy': 0.8197262287139893, 'epoch': 4.13}
{'loss': 0.5201, 'grad_norm': 6.172041416168213, 'learning_rate': 1.1725631768953069e-05, 'num_tokens': 12044884.0, 'mean_token_accuracy': 0.8383872210979462, 'epoch': 4.14}
{'loss': 0.7056, 'grad_norm': 8.151618957519531, 'learning_rate': 1.172202166064982e-05, 'num_tokens': 12049565.0, 'mean_token_accuracy': 0.7798957675695419, 'epoch': 4.14}
{'loss': 0.7077, 'grad_norm': 5.548892021179199, 'learning_rate': 1.1718411552346571e-05, 'num_tokens': 12056752.0, 'mean_token_accuracy': 0.8069841414690018, 'epoch': 4.14}
{'loss': 0.6314, 'grad_norm': 7.642289161682129, 'learning_rate': 1.1714801444043322e-05, 'num_tokens': 12061636.0, 'mean_token_accuracy': 0.7957482635974884, 'epoch': 4.14}
{'loss': 0.6933, 'grad_norm': 6.556919097900391, 'learning_rate': 1.1711191335740073e-05, 'num_tokens': 12066788.0, 'mean_token_accuracy': 0.8122353851795197, 'epoch': 4.14}
{'loss': 0.8828, 'grad_norm': 6.077581882476807, 'learning_rate': 1.1707581227436824e-05, 'num_tokens': 12076237.0, 'mean_token_accuracy': 0.7279316335916519, 'epoch': 4.14}
{'loss': 0.649, 'grad_norm': 6.412177085876465, 'learning_rate': 1.1703971119133575e-05, 'num_tokens': 12081285.0, 'mean_token_accuracy': 0.8089627474546432, 'epoch': 4.15}
{'loss': 0.7035, 'grad_norm': 6.643678188323975, 'learning_rate': 1.1700361010830325e-05, 'num_tokens': 12087346.0, 'mean_token_accuracy': 0.7788030356168747, 'epoch': 4.15}
{'loss': 0.5593, 'grad_norm': 6.59239387512207, 'learning_rate': 1.1696750902527076e-05, 'num_tokens': 12093527.0, 'mean_token_accuracy': 0.8210814297199249, 'epoch': 4.15}
{'loss': 0.4691, 'grad_norm': 6.687386989593506, 'learning_rate': 1.1693140794223827e-05, 'num_tokens': 12097432.0, 'mean_token_accuracy': 0.8441415280103683, 'epoch': 4.15}
{'loss': 0.4651, 'grad_norm': 6.867356777191162, 'learning_rate': 1.1689530685920578e-05, 'num_tokens': 12101269.0, 'mean_token_accuracy': 0.8547741770744324, 'epoch': 4.15}
{'loss': 0.701, 'grad_norm': 12.279275894165039, 'learning_rate': 1.168592057761733e-05, 'num_tokens': 12107201.0, 'mean_token_accuracy': 0.7718970328569412, 'epoch': 4.16}
{'loss': 0.3883, 'grad_norm': 6.047840595245361, 'learning_rate': 1.168231046931408e-05, 'num_tokens': 12112594.0, 'mean_token_accuracy': 0.8632439374923706, 'epoch': 4.16}
{'loss': 1.0768, 'grad_norm': 7.518784523010254, 'learning_rate': 1.1678700361010831e-05, 'num_tokens': 12118196.0, 'mean_token_accuracy': 0.7188574373722076, 'epoch': 4.16}
{'loss': 0.9694, 'grad_norm': 7.557377815246582, 'learning_rate': 1.1675090252707581e-05, 'num_tokens': 12122545.0, 'mean_token_accuracy': 0.6991327255964279, 'epoch': 4.16}
{'loss': 1.0221, 'grad_norm': 7.520626068115234, 'learning_rate': 1.1671480144404332e-05, 'num_tokens': 12129187.0, 'mean_token_accuracy': 0.7393118739128113, 'epoch': 4.16}
{'loss': 0.6596, 'grad_norm': 7.2813920974731445, 'learning_rate': 1.1667870036101083e-05, 'num_tokens': 12134557.0, 'mean_token_accuracy': 0.8159826993942261, 'epoch': 4.16}
{'loss': 0.7699, 'grad_norm': 6.856578350067139, 'learning_rate': 1.1664259927797834e-05, 'num_tokens': 12139776.0, 'mean_token_accuracy': 0.7779110670089722, 'epoch': 4.17}
{'loss': 0.7268, 'grad_norm': 5.969942092895508, 'learning_rate': 1.1660649819494585e-05, 'num_tokens': 12144605.0, 'mean_token_accuracy': 0.8223547339439392, 'epoch': 4.17}
{'loss': 0.4488, 'grad_norm': 7.647520542144775, 'learning_rate': 1.1657039711191336e-05, 'num_tokens': 12148447.0, 'mean_token_accuracy': 0.8387032896280289, 'epoch': 4.17}
{'loss': 0.8379, 'grad_norm': 5.6343913078308105, 'learning_rate': 1.1653429602888087e-05, 'num_tokens': 12153278.0, 'mean_token_accuracy': 0.775085061788559, 'epoch': 4.17}
{'loss': 0.8908, 'grad_norm': 7.236944198608398, 'learning_rate': 1.1649819494584837e-05, 'num_tokens': 12158507.0, 'mean_token_accuracy': 0.7639760375022888, 'epoch': 4.17}
{'loss': 0.7145, 'grad_norm': 6.541788101196289, 'learning_rate': 1.1646209386281588e-05, 'num_tokens': 12164285.0, 'mean_token_accuracy': 0.8016283065080643, 'epoch': 4.17}
{'loss': 0.9615, 'grad_norm': 6.91632604598999, 'learning_rate': 1.1642599277978339e-05, 'num_tokens': 12170330.0, 'mean_token_accuracy': 0.7598671168088913, 'epoch': 4.18}
{'loss': 0.4886, 'grad_norm': 6.48889684677124, 'learning_rate': 1.1638989169675092e-05, 'num_tokens': 12174494.0, 'mean_token_accuracy': 0.8339439779520035, 'epoch': 4.18}
{'loss': 0.3544, 'grad_norm': 7.289999961853027, 'learning_rate': 1.1635379061371843e-05, 'num_tokens': 12179298.0, 'mean_token_accuracy': 0.8674887120723724, 'epoch': 4.18}
{'loss': 0.4737, 'grad_norm': 8.561342239379883, 'learning_rate': 1.1631768953068594e-05, 'num_tokens': 12183918.0, 'mean_token_accuracy': 0.8142263740301132, 'epoch': 4.18}
{'loss': 0.5877, 'grad_norm': 6.19970178604126, 'learning_rate': 1.1628158844765345e-05, 'num_tokens': 12189908.0, 'mean_token_accuracy': 0.8286322504281998, 'epoch': 4.18}
{'loss': 0.667, 'grad_norm': 6.63398551940918, 'learning_rate': 1.1624548736462096e-05, 'num_tokens': 12196916.0, 'mean_token_accuracy': 0.8160067349672318, 'epoch': 4.19}
{'loss': 0.5079, 'grad_norm': 8.852779388427734, 'learning_rate': 1.1620938628158846e-05, 'num_tokens': 12201219.0, 'mean_token_accuracy': 0.8162368685007095, 'epoch': 4.19}
{'loss': 0.6673, 'grad_norm': 8.627771377563477, 'learning_rate': 1.1617328519855597e-05, 'num_tokens': 12205353.0, 'mean_token_accuracy': 0.8102397471666336, 'epoch': 4.19}
{'loss': 0.5689, 'grad_norm': 8.041827201843262, 'learning_rate': 1.1613718411552348e-05, 'num_tokens': 12210001.0, 'mean_token_accuracy': 0.833483561873436, 'epoch': 4.19}
{'loss': 0.9969, 'grad_norm': 6.603242874145508, 'learning_rate': 1.1610108303249099e-05, 'num_tokens': 12216294.0, 'mean_token_accuracy': 0.7439492046833038, 'epoch': 4.19}
{'loss': 0.7431, 'grad_norm': 6.367209434509277, 'learning_rate': 1.160649819494585e-05, 'num_tokens': 12220400.0, 'mean_token_accuracy': 0.801151305437088, 'epoch': 4.19}
{'loss': 0.941, 'grad_norm': 8.528518676757812, 'learning_rate': 1.1602888086642601e-05, 'num_tokens': 12224947.0, 'mean_token_accuracy': 0.7466336637735367, 'epoch': 4.2}
{'loss': 0.3046, 'grad_norm': 6.2216949462890625, 'learning_rate': 1.1599277978339352e-05, 'num_tokens': 12228576.0, 'mean_token_accuracy': 0.8800868391990662, 'epoch': 4.2}
{'loss': 0.909, 'grad_norm': 6.542486667633057, 'learning_rate': 1.1595667870036102e-05, 'num_tokens': 12235971.0, 'mean_token_accuracy': 0.7410842329263687, 'epoch': 4.2}
{'loss': 0.7432, 'grad_norm': 6.4820756912231445, 'learning_rate': 1.1592057761732853e-05, 'num_tokens': 12241067.0, 'mean_token_accuracy': 0.815245971083641, 'epoch': 4.2}
{'loss': 0.4978, 'grad_norm': 8.089963912963867, 'learning_rate': 1.1588447653429604e-05, 'num_tokens': 12244507.0, 'mean_token_accuracy': 0.8234224915504456, 'epoch': 4.2}
{'loss': 0.7361, 'grad_norm': 7.141122341156006, 'learning_rate': 1.1584837545126355e-05, 'num_tokens': 12250820.0, 'mean_token_accuracy': 0.8020924478769302, 'epoch': 4.21}
{'loss': 0.7461, 'grad_norm': 6.016949653625488, 'learning_rate': 1.1581227436823106e-05, 'num_tokens': 12255597.0, 'mean_token_accuracy': 0.7903267592191696, 'epoch': 4.21}
{'loss': 0.6204, 'grad_norm': 7.275341987609863, 'learning_rate': 1.1577617328519857e-05, 'num_tokens': 12260749.0, 'mean_token_accuracy': 0.805010586977005, 'epoch': 4.21}
{'loss': 0.4147, 'grad_norm': 5.3843231201171875, 'learning_rate': 1.1574007220216608e-05, 'num_tokens': 12266645.0, 'mean_token_accuracy': 0.8585634529590607, 'epoch': 4.21}
{'loss': 0.9767, 'grad_norm': 8.277820587158203, 'learning_rate': 1.1570397111913358e-05, 'num_tokens': 12271873.0, 'mean_token_accuracy': 0.7532266974449158, 'epoch': 4.21}
{'loss': 0.5312, 'grad_norm': 7.47955846786499, 'learning_rate': 1.1566787003610109e-05, 'num_tokens': 12275813.0, 'mean_token_accuracy': 0.8212293982505798, 'epoch': 4.21}
{'loss': 0.838, 'grad_norm': 8.466951370239258, 'learning_rate': 1.156317689530686e-05, 'num_tokens': 12280409.0, 'mean_token_accuracy': 0.7383711636066437, 'epoch': 4.22}
{'loss': 0.8123, 'grad_norm': 5.978960037231445, 'learning_rate': 1.1559566787003611e-05, 'num_tokens': 12286894.0, 'mean_token_accuracy': 0.7573843747377396, 'epoch': 4.22}
{'loss': 0.8709, 'grad_norm': 6.68046760559082, 'learning_rate': 1.1555956678700362e-05, 'num_tokens': 12294688.0, 'mean_token_accuracy': 0.7485737353563309, 'epoch': 4.22}
{'loss': 0.6134, 'grad_norm': 8.162446022033691, 'learning_rate': 1.1552346570397113e-05, 'num_tokens': 12299021.0, 'mean_token_accuracy': 0.8091071546077728, 'epoch': 4.22}
{'loss': 0.6824, 'grad_norm': 7.8222479820251465, 'learning_rate': 1.1548736462093864e-05, 'num_tokens': 12303543.0, 'mean_token_accuracy': 0.789792388677597, 'epoch': 4.22}
{'loss': 0.5042, 'grad_norm': 6.869595527648926, 'learning_rate': 1.1545126353790614e-05, 'num_tokens': 12307967.0, 'mean_token_accuracy': 0.79466313123703, 'epoch': 4.23}
{'loss': 0.7363, 'grad_norm': 6.372485160827637, 'learning_rate': 1.1541516245487365e-05, 'num_tokens': 12312834.0, 'mean_token_accuracy': 0.8040921986103058, 'epoch': 4.23}
{'loss': 0.6139, 'grad_norm': 7.324163913726807, 'learning_rate': 1.1537906137184116e-05, 'num_tokens': 12317441.0, 'mean_token_accuracy': 0.8325207233428955, 'epoch': 4.23}
{'loss': 0.8972, 'grad_norm': 7.582636833190918, 'learning_rate': 1.1534296028880867e-05, 'num_tokens': 12325465.0, 'mean_token_accuracy': 0.7544522732496262, 'epoch': 4.23}
{'loss': 0.6482, 'grad_norm': 7.302163600921631, 'learning_rate': 1.1530685920577618e-05, 'num_tokens': 12331181.0, 'mean_token_accuracy': 0.8076928704977036, 'epoch': 4.23}
{'loss': 0.6792, 'grad_norm': 6.315467834472656, 'learning_rate': 1.152707581227437e-05, 'num_tokens': 12337767.0, 'mean_token_accuracy': 0.7779526710510254, 'epoch': 4.23}
{'loss': 0.9234, 'grad_norm': 7.19265604019165, 'learning_rate': 1.1523465703971119e-05, 'num_tokens': 12343612.0, 'mean_token_accuracy': 0.7361434251070023, 'epoch': 4.24}
{'loss': 0.4391, 'grad_norm': 6.216799736022949, 'learning_rate': 1.151985559566787e-05, 'num_tokens': 12347904.0, 'mean_token_accuracy': 0.8528230488300323, 'epoch': 4.24}
{'loss': 0.8713, 'grad_norm': 6.587409496307373, 'learning_rate': 1.1516245487364621e-05, 'num_tokens': 12353540.0, 'mean_token_accuracy': 0.7585579305887222, 'epoch': 4.24}
{'loss': 0.7021, 'grad_norm': 7.491487979888916, 'learning_rate': 1.1512635379061372e-05, 'num_tokens': 12357918.0, 'mean_token_accuracy': 0.7851182669401169, 'epoch': 4.24}
{'loss': 0.6236, 'grad_norm': 6.66534423828125, 'learning_rate': 1.1509025270758123e-05, 'num_tokens': 12363242.0, 'mean_token_accuracy': 0.7871666103601456, 'epoch': 4.24}
{'loss': 0.6268, 'grad_norm': 7.308858394622803, 'learning_rate': 1.1505415162454874e-05, 'num_tokens': 12367873.0, 'mean_token_accuracy': 0.842984676361084, 'epoch': 4.25}
{'loss': 0.9081, 'grad_norm': 7.743824005126953, 'learning_rate': 1.1501805054151625e-05, 'num_tokens': 12375619.0, 'mean_token_accuracy': 0.7241202592849731, 'epoch': 4.25}
{'loss': 0.6361, 'grad_norm': 6.768632411956787, 'learning_rate': 1.1498194945848375e-05, 'num_tokens': 12380379.0, 'mean_token_accuracy': 0.7993171811103821, 'epoch': 4.25}
{'loss': 0.7749, 'grad_norm': 7.099110126495361, 'learning_rate': 1.1494584837545126e-05, 'num_tokens': 12384683.0, 'mean_token_accuracy': 0.8024492859840393, 'epoch': 4.25}
{'loss': 0.6667, 'grad_norm': 9.798073768615723, 'learning_rate': 1.1490974729241877e-05, 'num_tokens': 12387855.0, 'mean_token_accuracy': 0.8294873237609863, 'epoch': 4.25}
{'loss': 0.7565, 'grad_norm': 10.222748756408691, 'learning_rate': 1.1487364620938628e-05, 'num_tokens': 12392478.0, 'mean_token_accuracy': 0.7711361795663834, 'epoch': 4.25}
{'loss': 0.2728, 'grad_norm': 6.687713146209717, 'learning_rate': 1.148375451263538e-05, 'num_tokens': 12400798.0, 'mean_token_accuracy': 0.9012559056282043, 'epoch': 4.26}
{'loss': 0.601, 'grad_norm': 6.962343692779541, 'learning_rate': 1.1480144404332132e-05, 'num_tokens': 12405010.0, 'mean_token_accuracy': 0.8090226650238037, 'epoch': 4.26}
{'loss': 0.5915, 'grad_norm': 6.145565032958984, 'learning_rate': 1.1476534296028883e-05, 'num_tokens': 12411574.0, 'mean_token_accuracy': 0.8276873230934143, 'epoch': 4.26}
{'loss': 0.4116, 'grad_norm': 6.024157524108887, 'learning_rate': 1.1472924187725634e-05, 'num_tokens': 12417184.0, 'mean_token_accuracy': 0.8670381754636765, 'epoch': 4.26}
{'loss': 0.8915, 'grad_norm': 7.805855751037598, 'learning_rate': 1.1469314079422385e-05, 'num_tokens': 12423228.0, 'mean_token_accuracy': 0.7634963989257812, 'epoch': 4.26}
{'loss': 0.9111, 'grad_norm': 7.388349533081055, 'learning_rate': 1.1465703971119135e-05, 'num_tokens': 12428204.0, 'mean_token_accuracy': 0.7628909945487976, 'epoch': 4.27}
{'loss': 1.0614, 'grad_norm': 8.7446870803833, 'learning_rate': 1.1462093862815886e-05, 'num_tokens': 12437069.0, 'mean_token_accuracy': 0.7092051357030869, 'epoch': 4.27}
{'loss': 0.6986, 'grad_norm': 7.047353744506836, 'learning_rate': 1.1458483754512637e-05, 'num_tokens': 12443175.0, 'mean_token_accuracy': 0.7561815977096558, 'epoch': 4.27}
{'loss': 1.0961, 'grad_norm': 7.0967512130737305, 'learning_rate': 1.1454873646209388e-05, 'num_tokens': 12450071.0, 'mean_token_accuracy': 0.6818626672029495, 'epoch': 4.27}
{'loss': 0.9846, 'grad_norm': 7.706730365753174, 'learning_rate': 1.1451263537906139e-05, 'num_tokens': 12456721.0, 'mean_token_accuracy': 0.7448899298906326, 'epoch': 4.27}
{'loss': 0.5422, 'grad_norm': 6.259579181671143, 'learning_rate': 1.144765342960289e-05, 'num_tokens': 12460643.0, 'mean_token_accuracy': 0.833762988448143, 'epoch': 4.27}
{'loss': 0.8787, 'grad_norm': 6.302032470703125, 'learning_rate': 1.1444043321299641e-05, 'num_tokens': 12466606.0, 'mean_token_accuracy': 0.7469939142465591, 'epoch': 4.28}
{'loss': 0.6931, 'grad_norm': 5.453973293304443, 'learning_rate': 1.144043321299639e-05, 'num_tokens': 12472488.0, 'mean_token_accuracy': 0.7844981551170349, 'epoch': 4.28}
{'loss': 0.8187, 'grad_norm': 7.912720203399658, 'learning_rate': 1.1436823104693142e-05, 'num_tokens': 12477671.0, 'mean_token_accuracy': 0.7739332616329193, 'epoch': 4.28}
{'loss': 0.8159, 'grad_norm': 7.078535079956055, 'learning_rate': 1.1433212996389893e-05, 'num_tokens': 12483678.0, 'mean_token_accuracy': 0.7531512081623077, 'epoch': 4.28}
{'loss': 0.7763, 'grad_norm': 7.175294876098633, 'learning_rate': 1.1429602888086644e-05, 'num_tokens': 12488805.0, 'mean_token_accuracy': 0.7791903913021088, 'epoch': 4.28}
{'loss': 0.3479, 'grad_norm': 6.100322723388672, 'learning_rate': 1.1425992779783395e-05, 'num_tokens': 12496143.0, 'mean_token_accuracy': 0.8891894519329071, 'epoch': 4.28}
{'loss': 0.5305, 'grad_norm': 6.481766700744629, 'learning_rate': 1.1422382671480146e-05, 'num_tokens': 12502135.0, 'mean_token_accuracy': 0.8307477682828903, 'epoch': 4.29}
{'loss': 1.16, 'grad_norm': 7.958725929260254, 'learning_rate': 1.1418772563176896e-05, 'num_tokens': 12508039.0, 'mean_token_accuracy': 0.685030996799469, 'epoch': 4.29}
{'loss': 0.7693, 'grad_norm': 6.477341175079346, 'learning_rate': 1.1415162454873647e-05, 'num_tokens': 12514621.0, 'mean_token_accuracy': 0.7726651877164841, 'epoch': 4.29}
{'loss': 0.8354, 'grad_norm': 6.926447868347168, 'learning_rate': 1.1411552346570398e-05, 'num_tokens': 12520058.0, 'mean_token_accuracy': 0.7742710709571838, 'epoch': 4.29}
{'loss': 0.3434, 'grad_norm': 7.504978179931641, 'learning_rate': 1.1407942238267149e-05, 'num_tokens': 12523916.0, 'mean_token_accuracy': 0.8724939525127411, 'epoch': 4.29}
{'loss': 0.4578, 'grad_norm': 7.3576812744140625, 'learning_rate': 1.14043321299639e-05, 'num_tokens': 12529306.0, 'mean_token_accuracy': 0.8456148952245712, 'epoch': 4.3}
{'loss': 0.6526, 'grad_norm': 5.867053031921387, 'learning_rate': 1.1400722021660651e-05, 'num_tokens': 12534921.0, 'mean_token_accuracy': 0.8279223144054413, 'epoch': 4.3}
{'loss': 0.415, 'grad_norm': 9.513838768005371, 'learning_rate': 1.1397111913357402e-05, 'num_tokens': 12539108.0, 'mean_token_accuracy': 0.8451486676931381, 'epoch': 4.3}
{'loss': 0.7641, 'grad_norm': 7.832101345062256, 'learning_rate': 1.1393501805054152e-05, 'num_tokens': 12545031.0, 'mean_token_accuracy': 0.7580854296684265, 'epoch': 4.3}
{'loss': 0.6181, 'grad_norm': 8.126154899597168, 'learning_rate': 1.1389891696750903e-05, 'num_tokens': 12550445.0, 'mean_token_accuracy': 0.8171404898166656, 'epoch': 4.3}
{'loss': 0.4962, 'grad_norm': 7.167927265167236, 'learning_rate': 1.1386281588447654e-05, 'num_tokens': 12554687.0, 'mean_token_accuracy': 0.8277748227119446, 'epoch': 4.3}
{'loss': 0.8344, 'grad_norm': 7.073404788970947, 'learning_rate': 1.1382671480144405e-05, 'num_tokens': 12560110.0, 'mean_token_accuracy': 0.8151974081993103, 'epoch': 4.31}
{'loss': 0.9089, 'grad_norm': 8.128625869750977, 'learning_rate': 1.1379061371841156e-05, 'num_tokens': 12564550.0, 'mean_token_accuracy': 0.7593032419681549, 'epoch': 4.31}
{'loss': 0.576, 'grad_norm': 8.96705436706543, 'learning_rate': 1.1375451263537907e-05, 'num_tokens': 12568309.0, 'mean_token_accuracy': 0.829691618680954, 'epoch': 4.31}
{'loss': 0.4927, 'grad_norm': 6.099918842315674, 'learning_rate': 1.1371841155234658e-05, 'num_tokens': 12573072.0, 'mean_token_accuracy': 0.8250933140516281, 'epoch': 4.31}
{'loss': 0.5761, 'grad_norm': 7.723411560058594, 'learning_rate': 1.1368231046931408e-05, 'num_tokens': 12577914.0, 'mean_token_accuracy': 0.8185511082410812, 'epoch': 4.31}
{'loss': 0.5208, 'grad_norm': 9.045488357543945, 'learning_rate': 1.1364620938628159e-05, 'num_tokens': 12582306.0, 'mean_token_accuracy': 0.8185823261737823, 'epoch': 4.32}
{'loss': 0.8119, 'grad_norm': 6.586653232574463, 'learning_rate': 1.136101083032491e-05, 'num_tokens': 12591759.0, 'mean_token_accuracy': 0.7638264894485474, 'epoch': 4.32}
{'loss': 0.7648, 'grad_norm': 7.794788360595703, 'learning_rate': 1.1357400722021661e-05, 'num_tokens': 12594954.0, 'mean_token_accuracy': 0.797165647149086, 'epoch': 4.32}
{'loss': 0.6649, 'grad_norm': 7.851798057556152, 'learning_rate': 1.1353790613718412e-05, 'num_tokens': 12599837.0, 'mean_token_accuracy': 0.8085984885692596, 'epoch': 4.32}
{'loss': 0.9225, 'grad_norm': 7.24732780456543, 'learning_rate': 1.1350180505415163e-05, 'num_tokens': 12607436.0, 'mean_token_accuracy': 0.7307876795530319, 'epoch': 4.32}
{'loss': 0.7831, 'grad_norm': 6.105086326599121, 'learning_rate': 1.1346570397111914e-05, 'num_tokens': 12613051.0, 'mean_token_accuracy': 0.7714515179395676, 'epoch': 4.32}
{'loss': 0.6272, 'grad_norm': 5.058459758758545, 'learning_rate': 1.1342960288808664e-05, 'num_tokens': 12620057.0, 'mean_token_accuracy': 0.8259216248989105, 'epoch': 4.33}
{'loss': 0.5599, 'grad_norm': 6.823651313781738, 'learning_rate': 1.1339350180505415e-05, 'num_tokens': 12625081.0, 'mean_token_accuracy': 0.8367102742195129, 'epoch': 4.33}
{'loss': 0.7386, 'grad_norm': 6.268808364868164, 'learning_rate': 1.1335740072202166e-05, 'num_tokens': 12628395.0, 'mean_token_accuracy': 0.8394293189048767, 'epoch': 4.33}
{'loss': 0.5287, 'grad_norm': 8.023539543151855, 'learning_rate': 1.1332129963898917e-05, 'num_tokens': 12632824.0, 'mean_token_accuracy': 0.8107028603553772, 'epoch': 4.33}
{'loss': 0.7738, 'grad_norm': 6.4467549324035645, 'learning_rate': 1.1328519855595668e-05, 'num_tokens': 12638482.0, 'mean_token_accuracy': 0.7747546434402466, 'epoch': 4.33}
{'loss': 0.6963, 'grad_norm': 6.339089393615723, 'learning_rate': 1.132490974729242e-05, 'num_tokens': 12645755.0, 'mean_token_accuracy': 0.7972841560840607, 'epoch': 4.34}
{'loss': 0.4553, 'grad_norm': 5.740749835968018, 'learning_rate': 1.1321299638989172e-05, 'num_tokens': 12651257.0, 'mean_token_accuracy': 0.8546273112297058, 'epoch': 4.34}
{'loss': 0.7753, 'grad_norm': 7.0060038566589355, 'learning_rate': 1.1317689530685923e-05, 'num_tokens': 12657089.0, 'mean_token_accuracy': 0.7710630148649216, 'epoch': 4.34}
{'loss': 0.4248, 'grad_norm': 5.326887607574463, 'learning_rate': 1.1314079422382674e-05, 'num_tokens': 12661855.0, 'mean_token_accuracy': 0.8561249524354935, 'epoch': 4.34}
{'loss': 0.6989, 'grad_norm': 7.232534408569336, 'learning_rate': 1.1310469314079424e-05, 'num_tokens': 12668092.0, 'mean_token_accuracy': 0.7948261797428131, 'epoch': 4.34}
{'loss': 0.8028, 'grad_norm': 8.576729774475098, 'learning_rate': 1.1306859205776175e-05, 'num_tokens': 12673031.0, 'mean_token_accuracy': 0.794736847281456, 'epoch': 4.34}
{'loss': 0.6398, 'grad_norm': 7.462662696838379, 'learning_rate': 1.1303249097472926e-05, 'num_tokens': 12677048.0, 'mean_token_accuracy': 0.8368052840232849, 'epoch': 4.35}
{'loss': 0.6541, 'grad_norm': 7.554198265075684, 'learning_rate': 1.1299638989169677e-05, 'num_tokens': 12683479.0, 'mean_token_accuracy': 0.7975611984729767, 'epoch': 4.35}
{'loss': 0.6195, 'grad_norm': 6.615711688995361, 'learning_rate': 1.1296028880866428e-05, 'num_tokens': 12689521.0, 'mean_token_accuracy': 0.8076980412006378, 'epoch': 4.35}
{'loss': 0.6726, 'grad_norm': 6.856186866760254, 'learning_rate': 1.1292418772563179e-05, 'num_tokens': 12695136.0, 'mean_token_accuracy': 0.7989001423120499, 'epoch': 4.35}
{'loss': 0.5376, 'grad_norm': 7.832858562469482, 'learning_rate': 1.1288808664259928e-05, 'num_tokens': 12698241.0, 'mean_token_accuracy': 0.8317817598581314, 'epoch': 4.35}
{'loss': 0.4796, 'grad_norm': 6.972009181976318, 'learning_rate': 1.128519855595668e-05, 'num_tokens': 12703394.0, 'mean_token_accuracy': 0.8510435521602631, 'epoch': 4.36}
{'loss': 0.7578, 'grad_norm': 8.982195854187012, 'learning_rate': 1.128158844765343e-05, 'num_tokens': 12708771.0, 'mean_token_accuracy': 0.7770901769399643, 'epoch': 4.36}
{'loss': 0.8562, 'grad_norm': 8.024298667907715, 'learning_rate': 1.1277978339350182e-05, 'num_tokens': 12714634.0, 'mean_token_accuracy': 0.779431939125061, 'epoch': 4.36}
{'loss': 0.6785, 'grad_norm': 7.180682182312012, 'learning_rate': 1.1274368231046933e-05, 'num_tokens': 12720873.0, 'mean_token_accuracy': 0.8123440891504288, 'epoch': 4.36}
{'loss': 0.7145, 'grad_norm': 7.049662113189697, 'learning_rate': 1.1270758122743684e-05, 'num_tokens': 12724948.0, 'mean_token_accuracy': 0.7977938801050186, 'epoch': 4.36}
{'loss': 1.0658, 'grad_norm': 7.60581636428833, 'learning_rate': 1.1267148014440435e-05, 'num_tokens': 12732281.0, 'mean_token_accuracy': 0.67655810713768, 'epoch': 4.36}
{'loss': 0.9058, 'grad_norm': 8.136359214782715, 'learning_rate': 1.1263537906137184e-05, 'num_tokens': 12736318.0, 'mean_token_accuracy': 0.7698846459388733, 'epoch': 4.37}
{'loss': 0.6815, 'grad_norm': 5.413297653198242, 'learning_rate': 1.1259927797833936e-05, 'num_tokens': 12741637.0, 'mean_token_accuracy': 0.7753052115440369, 'epoch': 4.37}
{'loss': 0.7284, 'grad_norm': 6.359908103942871, 'learning_rate': 1.1256317689530687e-05, 'num_tokens': 12746616.0, 'mean_token_accuracy': 0.7869017273187637, 'epoch': 4.37}
{'loss': 0.8995, 'grad_norm': 6.23619270324707, 'learning_rate': 1.1252707581227438e-05, 'num_tokens': 12751637.0, 'mean_token_accuracy': 0.7376325577497482, 'epoch': 4.37}
{'loss': 0.7582, 'grad_norm': 6.340328693389893, 'learning_rate': 1.1249097472924189e-05, 'num_tokens': 12756174.0, 'mean_token_accuracy': 0.7902820110321045, 'epoch': 4.37}
{'loss': 1.1891, 'grad_norm': 7.428365707397461, 'learning_rate': 1.124548736462094e-05, 'num_tokens': 12763270.0, 'mean_token_accuracy': 0.6836994886398315, 'epoch': 4.38}
{'loss': 0.5881, 'grad_norm': 6.599052429199219, 'learning_rate': 1.1241877256317691e-05, 'num_tokens': 12767899.0, 'mean_token_accuracy': 0.8234708458185196, 'epoch': 4.38}
{'loss': 0.7087, 'grad_norm': 6.132556438446045, 'learning_rate': 1.123826714801444e-05, 'num_tokens': 12773525.0, 'mean_token_accuracy': 0.7783649116754532, 'epoch': 4.38}
{'loss': 0.8446, 'grad_norm': 6.760036945343018, 'learning_rate': 1.1234657039711192e-05, 'num_tokens': 12777940.0, 'mean_token_accuracy': 0.7679166793823242, 'epoch': 4.38}
{'loss': 0.5655, 'grad_norm': 6.332185745239258, 'learning_rate': 1.1231046931407943e-05, 'num_tokens': 12783828.0, 'mean_token_accuracy': 0.8477034121751785, 'epoch': 4.38}
{'loss': 0.8637, 'grad_norm': 6.930105686187744, 'learning_rate': 1.1227436823104694e-05, 'num_tokens': 12789779.0, 'mean_token_accuracy': 0.7469309568405151, 'epoch': 4.38}
