                                                                                                                                                                                                                                                     
{'loss': 1.5303, 'grad_norm': 11.621227264404297, 'learning_rate': 2e-05, 'num_tokens': 5131.0, 'mean_token_accuracy': 0.6745900064706802, 'epoch': 0.0}
{'loss': 0.3748, 'grad_norm': 2.998674154281616, 'learning_rate': 1.8751515151515152e-05, 'num_tokens': 2756179.0, 'mean_token_accuracy': 0.44504550099372864, 'epoch': 0.25}
{'loss': 0.527, 'grad_norm': 5.724076747894287, 'learning_rate': 1.874949494949495e-05, 'num_tokens': 2759512.0, 'mean_token_accuracy': 0.20927834510803223, 'epoch': 0.25}
{'loss': 0.6001, 'grad_norm': 5.793152332305908, 'learning_rate': 1.874747474747475e-05, 'num_tokens': 2762458.0, 'mean_token_accuracy': 0.2142857164144516, 'epoch': 0.25}
{'loss': 0.5807, 'grad_norm': 2.9675912857055664, 'learning_rate': 1.8745454545454547e-05, 'num_tokens': 2766555.0, 'mean_token_accuracy': 0.4172322601079941, 'epoch': 0.25}
{'loss': 0.6162, 'grad_norm': 2.926720142364502, 'learning_rate': 1.8743434343434347e-05, 'num_tokens': 2770404.0, 'mean_token_accuracy': 0.6128417402505875, 'epoch': 0.25}
{'loss': 1.0639, 'grad_norm': 6.917971134185791, 'learning_rate': 1.8741414141414144e-05, 'num_tokens': 2773282.0, 'mean_token_accuracy': 0.18869829177856445, 'epoch': 0.25}
{'loss': 0.4431, 'grad_norm': 2.9717116355895996, 'learning_rate': 1.873939393939394e-05, 'num_tokens': 2779038.0, 'mean_token_accuracy': 0.4454420953989029, 'epoch': 0.25}
{'loss': 0.6479, 'grad_norm': 3.7738263607025146, 'learning_rate': 1.873737373737374e-05, 'num_tokens': 2781922.0, 'mean_token_accuracy': 0.4185374081134796, 'epoch': 0.25}
{'loss': 0.4501, 'grad_norm': 2.7826414108276367, 'learning_rate': 1.873535353535354e-05, 'num_tokens': 2787953.0, 'mean_token_accuracy': 0.6542252451181412, 'epoch': 0.25}
{'loss': 0.4285, 'grad_norm': 6.167673587799072, 'learning_rate': 1.8733333333333336e-05, 'num_tokens': 2792672.0, 'mean_token_accuracy': 0.22310127317905426, 'epoch': 0.25}
{'loss': 0.679, 'grad_norm': 2.485926628112793, 'learning_rate': 1.8731313131313133e-05, 'num_tokens': 2798990.0, 'mean_token_accuracy': 0.8255172818899155, 'epoch': 0.25}
{'loss': 0.6204, 'grad_norm': 2.7550766468048096, 'learning_rate': 1.872929292929293e-05, 'num_tokens': 2803349.0, 'mean_token_accuracy': 0.4134093374013901, 'epoch': 0.26}
{'loss': 0.5853, 'grad_norm': 4.960519313812256, 'learning_rate': 1.872727272727273e-05, 'num_tokens': 2806010.0, 'mean_token_accuracy': 0.21315789222717285, 'epoch': 0.26}
{'loss': 0.4631, 'grad_norm': 3.0396833419799805, 'learning_rate': 1.8725252525252527e-05, 'num_tokens': 2810387.0, 'mean_token_accuracy': 0.657632052898407, 'epoch': 0.26}
{'loss': 0.3832, 'grad_norm': 2.1641154289245605, 'learning_rate': 1.8723232323232324e-05, 'num_tokens': 2819396.0, 'mean_token_accuracy': 0.43376144766807556, 'epoch': 0.26}
{'loss': 0.6357, 'grad_norm': 3.061175584793091, 'learning_rate': 1.872121212121212e-05, 'num_tokens': 2830751.0, 'mean_token_accuracy': 0.6213108748197556, 'epoch': 0.26}
{'loss': 0.617, 'grad_norm': 2.981278896331787, 'learning_rate': 1.8719191919191922e-05, 'num_tokens': 2835286.0, 'mean_token_accuracy': 0.6356839835643768, 'epoch': 0.26}
{'loss': 0.3795, 'grad_norm': 4.369823932647705, 'learning_rate': 1.871717171717172e-05, 'num_tokens': 2837254.0, 'mean_token_accuracy': 0.4525485038757324, 'epoch': 0.26}
{'loss': 0.3302, 'grad_norm': 4.47463846206665, 'learning_rate': 1.8715151515151516e-05, 'num_tokens': 2841503.0, 'mean_token_accuracy': 0.22747349739074707, 'epoch': 0.26}
{'loss': 0.396, 'grad_norm': 5.110793113708496, 'learning_rate': 1.8713131313131313e-05, 'num_tokens': 2843837.0, 'mean_token_accuracy': 0.4492653012275696, 'epoch': 0.26}
{'loss': 0.797, 'grad_norm': 3.2263777256011963, 'learning_rate': 1.8711111111111113e-05, 'num_tokens': 2848113.0, 'mean_token_accuracy': 0.6025980412960052, 'epoch': 0.26}
{'loss': 0.4887, 'grad_norm': 4.5752716064453125, 'learning_rate': 1.870909090909091e-05, 'num_tokens': 2851995.0, 'mean_token_accuracy': 0.4310632050037384, 'epoch': 0.26}
{'loss': 0.5719, 'grad_norm': 6.8100810050964355, 'learning_rate': 1.8707070707070707e-05, 'num_tokens': 2854931.0, 'mean_token_accuracy': 0.6381334066390991, 'epoch': 0.26}
{'loss': 0.6169, 'grad_norm': 5.545185089111328, 'learning_rate': 1.8705050505050505e-05, 'num_tokens': 2858384.0, 'mean_token_accuracy': 0.2100149542093277, 'epoch': 0.26}
{'loss': 0.4635, 'grad_norm': 3.0347321033477783, 'learning_rate': 1.8703030303030305e-05, 'num_tokens': 2863823.0, 'mean_token_accuracy': 0.42965497076511383, 'epoch': 0.26}
{'loss': 0.5823, 'grad_norm': 4.205166339874268, 'learning_rate': 1.8701010101010102e-05, 'num_tokens': 2867270.0, 'mean_token_accuracy': 0.2069351226091385, 'epoch': 0.26}
{'loss': 0.6232, 'grad_norm': 3.2580034732818604, 'learning_rate': 1.8698989898989902e-05, 'num_tokens': 2870712.0, 'mean_token_accuracy': 0.4119615703821182, 'epoch': 0.26}
{'loss': 0.5262, 'grad_norm': 2.80546236038208, 'learning_rate': 1.86969696969697e-05, 'num_tokens': 2873841.0, 'mean_token_accuracy': 0.6296146810054779, 'epoch': 0.26}
{'loss': 0.5965, 'grad_norm': 3.395733118057251, 'learning_rate': 1.8694949494949497e-05, 'num_tokens': 2878253.0, 'mean_token_accuracy': 0.6340793818235397, 'epoch': 0.26}
{'loss': 0.9645, 'grad_norm': 4.563174724578857, 'learning_rate': 1.8692929292929294e-05, 'num_tokens': 2882304.0, 'mean_token_accuracy': 0.18479664623737335, 'epoch': 0.26}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 1.8690909090909094e-05, 'num_tokens': 2884892.0, 'mean_token_accuracy': 0.0, 'epoch': 0.26}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 1.868888888888889e-05, 'num_tokens': 2887642.0, 'mean_token_accuracy': 0.0, 'epoch': 0.26}
{'loss': 0.5123, 'grad_norm': 3.76410174369812, 'learning_rate': 1.8686868686868688e-05, 'num_tokens': 2891065.0, 'mean_token_accuracy': 0.4230753481388092, 'epoch': 0.26}
{'loss': 0.5671, 'grad_norm': 3.3139708042144775, 'learning_rate': 1.8684848484848485e-05, 'num_tokens': 2894702.0, 'mean_token_accuracy': 0.41885215044021606, 'epoch': 0.26}
{'loss': 0.1779, 'grad_norm': 3.73093581199646, 'learning_rate': 1.8682828282828286e-05, 'num_tokens': 2899065.0, 'mean_token_accuracy': 0.23917995393276215, 'epoch': 0.26}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 1.8680808080808083e-05, 'num_tokens': 2902663.0, 'mean_token_accuracy': 0.0, 'epoch': 0.27}
{'loss': 0.6013, 'grad_norm': 4.3452067375183105, 'learning_rate': 1.867878787878788e-05, 'num_tokens': 2906242.0, 'mean_token_accuracy': 0.2092013955116272, 'epoch': 0.27}
{'loss': 0.6448, 'grad_norm': 5.230347156524658, 'learning_rate': 1.8676767676767677e-05, 'num_tokens': 2909711.0, 'mean_token_accuracy': 0.41259506344795227, 'epoch': 0.27}
{'loss': 0.4784, 'grad_norm': 3.2426908016204834, 'learning_rate': 1.8674747474747477e-05, 'num_tokens': 2913298.0, 'mean_token_accuracy': 0.4375573843717575, 'epoch': 0.27}
{'loss': 0.4181, 'grad_norm': 3.4721901416778564, 'learning_rate': 1.8672727272727274e-05, 'num_tokens': 2917554.0, 'mean_token_accuracy': 0.44834183156490326, 'epoch': 0.27}
{'loss': 0.4755, 'grad_norm': 5.055771827697754, 'learning_rate': 1.867070707070707e-05, 'num_tokens': 2921944.0, 'mean_token_accuracy': 0.6390810608863831, 'epoch': 0.27}
{'loss': 0.9464, 'grad_norm': 5.4057698249816895, 'learning_rate': 1.8668686868686868e-05, 'num_tokens': 2925063.0, 'mean_token_accuracy': 0.1869688332080841, 'epoch': 0.27}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 1.866666666666667e-05, 'num_tokens': 2927079.0, 'mean_token_accuracy': 0.0, 'epoch': 0.27}
{'loss': 0.5579, 'grad_norm': 3.892782211303711, 'learning_rate': 1.8664646464646466e-05, 'num_tokens': 2935321.0, 'mean_token_accuracy': 0.21646341681480408, 'epoch': 0.27}
{'loss': 0.3343, 'grad_norm': 5.853662014007568, 'learning_rate': 1.8662626262626266e-05, 'num_tokens': 2937978.0, 'mean_token_accuracy': 0.22776073217391968, 'epoch': 0.27}
{'loss': 0.2103, 'grad_norm': 1.8537166118621826, 'learning_rate': 1.866060606060606e-05, 'num_tokens': 2946027.0, 'mean_token_accuracy': 0.44799865782260895, 'epoch': 0.27}
{'loss': 0.6735, 'grad_norm': 5.570281028747559, 'learning_rate': 1.865858585858586e-05, 'num_tokens': 2954783.0, 'mean_token_accuracy': 0.6234752684831619, 'epoch': 0.27}
{'loss': 0.7129, 'grad_norm': 2.564641237258911, 'learning_rate': 1.8656565656565657e-05, 'num_tokens': 2958602.0, 'mean_token_accuracy': 0.3915739804506302, 'epoch': 0.27}
{'loss': 0.5116, 'grad_norm': 5.5526933670043945, 'learning_rate': 1.8654545454545458e-05, 'num_tokens': 2962487.0, 'mean_token_accuracy': 0.2167651355266571, 'epoch': 0.27}
{'loss': 0.5501, 'grad_norm': 2.6394236087799072, 'learning_rate': 1.8652525252525255e-05, 'num_tokens': 2966694.0, 'mean_token_accuracy': 0.8557919412851334, 'epoch': 0.27}
{'loss': 0.7552, 'grad_norm': 4.301767349243164, 'learning_rate': 1.8650505050505052e-05, 'num_tokens': 2969807.0, 'mean_token_accuracy': 0.42434439063072205, 'epoch': 0.27}
{'loss': 0.2298, 'grad_norm': 11.062378883361816, 'learning_rate': 1.864848484848485e-05, 'num_tokens': 2972897.0, 'mean_token_accuracy': 0.2358657270669937, 'epoch': 0.27}
{'loss': 0.5791, 'grad_norm': 4.283918380737305, 'learning_rate': 1.864646464646465e-05, 'num_tokens': 2976950.0, 'mean_token_accuracy': 0.4253043681383133, 'epoch': 0.27}
{'loss': 0.4443, 'grad_norm': 2.1730093955993652, 'learning_rate': 1.8644444444444446e-05, 'num_tokens': 2982240.0, 'mean_token_accuracy': 0.8808339983224869, 'epoch': 0.27}
{'loss': 0.6775, 'grad_norm': 3.2252819538116455, 'learning_rate': 1.8642424242424243e-05, 'num_tokens': 2986533.0, 'mean_token_accuracy': 0.8301106840372086, 'epoch': 0.27}
{'loss': 0.5881, 'grad_norm': 3.7961933612823486, 'learning_rate': 1.864040404040404e-05, 'num_tokens': 2995556.0, 'mean_token_accuracy': 0.4169861525297165, 'epoch': 0.27}
{'loss': 0.6401, 'grad_norm': 3.44028377532959, 'learning_rate': 1.863838383838384e-05, 'num_tokens': 2998276.0, 'mean_token_accuracy': 0.6292974054813385, 'epoch': 0.27}
{'loss': 0.375, 'grad_norm': 2.5081615447998047, 'learning_rate': 1.8636363636363638e-05, 'num_tokens': 3002530.0, 'mean_token_accuracy': 0.44791123270988464, 'epoch': 0.27}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 1.8634343434343435e-05, 'num_tokens': 3004976.0, 'mean_token_accuracy': 0.0, 'epoch': 0.27}
{'loss': 0.542, 'grad_norm': 4.004965782165527, 'learning_rate': 1.8632323232323232e-05, 'num_tokens': 3008656.0, 'mean_token_accuracy': 0.4285624623298645, 'epoch': 0.27}
{'loss': 0.347, 'grad_norm': 3.1630361080169678, 'learning_rate': 1.8630303030303032e-05, 'num_tokens': 3012206.0, 'mean_token_accuracy': 0.4556604027748108, 'epoch': 0.28}
{'loss': 0.5487, 'grad_norm': 3.9708240032196045, 'learning_rate': 1.862828282828283e-05, 'num_tokens': 3016683.0, 'mean_token_accuracy': 0.20841996371746063, 'epoch': 0.28}
{'loss': 0.5733, 'grad_norm': 3.3465707302093506, 'learning_rate': 1.8626262626262626e-05, 'num_tokens': 3020456.0, 'mean_token_accuracy': 0.434970498085022, 'epoch': 0.28}
{'loss': 0.4356, 'grad_norm': 3.096714973449707, 'learning_rate': 1.8624242424242423e-05, 'num_tokens': 3024083.0, 'mean_token_accuracy': 0.6638366729021072, 'epoch': 0.28}
{'loss': 0.5682, 'grad_norm': 2.1309471130371094, 'learning_rate': 1.8622222222222224e-05, 'num_tokens': 3032812.0, 'mean_token_accuracy': 0.8408089578151703, 'epoch': 0.28}
{'loss': 0.386, 'grad_norm': 3.301666259765625, 'learning_rate': 1.8620202020202024e-05, 'num_tokens': 3037093.0, 'mean_token_accuracy': 0.22207744419574738, 'epoch': 0.28}
{'loss': 0.5582, 'grad_norm': 2.704484224319458, 'learning_rate': 1.861818181818182e-05, 'num_tokens': 3040583.0, 'mean_token_accuracy': 0.6466883718967438, 'epoch': 0.28}
{'loss': 0.3074, 'grad_norm': 2.575896739959717, 'learning_rate': 1.861616161616162e-05, 'num_tokens': 3046846.0, 'mean_token_accuracy': 0.45485810935497284, 'epoch': 0.28}
{'loss': 0.6238, 'grad_norm': 2.8037097454071045, 'learning_rate': 1.8614141414141415e-05, 'num_tokens': 3050071.0, 'mean_token_accuracy': 0.8433645814657211, 'epoch': 0.28}
{'loss': 0.6113, 'grad_norm': 2.417555093765259, 'learning_rate': 1.8612121212121216e-05, 'num_tokens': 3056132.0, 'mean_token_accuracy': 0.6482231169939041, 'epoch': 0.28}
{'loss': 0.4794, 'grad_norm': 4.1258625984191895, 'learning_rate': 1.8610101010101013e-05, 'num_tokens': 3058671.0, 'mean_token_accuracy': 0.44152674078941345, 'epoch': 0.28}
{'loss': 0.4069, 'grad_norm': 3.7059223651885986, 'learning_rate': 1.860808080808081e-05, 'num_tokens': 3062573.0, 'mean_token_accuracy': 0.21875, 'epoch': 0.28}
{'loss': 0.811, 'grad_norm': 4.20170783996582, 'learning_rate': 1.8606060606060607e-05, 'epoch': 0.28}
                                                                                                                                                                                                                                                     
{'eval_loss': nan, 'eval_runtime': 5.2525, 'eval_samples_per_second': 19.038, 'eval_steps_per_second': 19.038, 'eval_num_tokens': 3066468.0, 'eval_mean_token_accuracy': 0.37094380557537077, 'epoch': 0.28}
{'loss': 0.2566, 'grad_norm': 2.2949202060699463, 'learning_rate': 1.8604040404040407e-05, 'num_tokens': 3070411.0, 'mean_token_accuracy': 0.42999308556318283, 'epoch': 0.28}
{'loss': 0.5902, 'grad_norm': 6.366448402404785, 'learning_rate': 1.8602020202020204e-05, 'num_tokens': 3074079.0, 'mean_token_accuracy': 0.20925110578536987, 'epoch': 0.28}
{'loss': 0.6109, 'grad_norm': 2.5884909629821777, 'learning_rate': 1.86e-05, 'num_tokens': 3081490.0, 'mean_token_accuracy': 0.6242628544569016, 'epoch': 0.28}
{'loss': 0.4678, 'grad_norm': 3.4584438800811768, 'learning_rate': 1.85979797979798e-05, 'num_tokens': 3087558.0, 'mean_token_accuracy': 0.43460340797901154, 'epoch': 0.28}
{'loss': 0.3351, 'grad_norm': 4.655202865600586, 'learning_rate': 1.85959595959596e-05, 'num_tokens': 3091347.0, 'mean_token_accuracy': 0.22665147483348846, 'epoch': 0.28}
{'loss': 0.3528, 'grad_norm': 2.531146287918091, 'learning_rate': 1.8593939393939396e-05, 'num_tokens': 3095459.0, 'mean_token_accuracy': 0.44256681203842163, 'epoch': 0.28}
{'loss': 0.4566, 'grad_norm': 3.868293285369873, 'learning_rate': 1.8591919191919193e-05, 'num_tokens': 3097576.0, 'mean_token_accuracy': 0.4402354657649994, 'epoch': 0.28}
{'loss': 0.7611, 'grad_norm': 2.968284845352173, 'learning_rate': 1.858989898989899e-05, 'num_tokens': 3105647.0, 'mean_token_accuracy': 0.39757876098155975, 'epoch': 0.28}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 1.858787878787879e-05, 'num_tokens': 3108325.0, 'mean_token_accuracy': 0.0, 'epoch': 0.28}
{'loss': 0.289, 'grad_norm': 2.93756365776062, 'learning_rate': 1.8585858585858588e-05, 'num_tokens': 3112809.0, 'mean_token_accuracy': 0.4467061907052994, 'epoch': 0.28}
{'loss': 0.482, 'grad_norm': 3.023977518081665, 'learning_rate': 1.8583838383838385e-05, 'num_tokens': 3118148.0, 'mean_token_accuracy': 0.6652142256498337, 'epoch': 0.28}
{'loss': 0.5726, 'grad_norm': 4.316274642944336, 'learning_rate': 1.858181818181818e-05, 'num_tokens': 3124330.0, 'mean_token_accuracy': 0.2056916356086731, 'epoch': 0.28}
{'loss': 0.5278, 'grad_norm': 2.7625856399536133, 'learning_rate': 1.8579797979797982e-05, 'num_tokens': 3133371.0, 'mean_token_accuracy': 0.8545163571834564, 'epoch': 0.29}
{'loss': 0.6544, 'grad_norm': 2.951545238494873, 'learning_rate': 1.857777777777778e-05, 'num_tokens': 3137736.0, 'mean_token_accuracy': 0.4110017269849777, 'epoch': 0.29}
{'loss': 0.583, 'grad_norm': 2.5415306091308594, 'learning_rate': 1.857575757575758e-05, 'num_tokens': 3141536.0, 'mean_token_accuracy': 0.8400696218013763, 'epoch': 0.29}
{'loss': 0.5289, 'grad_norm': 3.6388683319091797, 'learning_rate': 1.8573737373737377e-05, 'num_tokens': 3144855.0, 'mean_token_accuracy': 0.64546237885952, 'epoch': 0.29}
{'loss': 0.8104, 'grad_norm': 4.040752410888672, 'learning_rate': 1.8571717171717174e-05, 'num_tokens': 3149290.0, 'mean_token_accuracy': 0.4097967594861984, 'epoch': 0.29}
{'loss': 0.7067, 'grad_norm': 5.11972713470459, 'learning_rate': 1.856969696969697e-05, 'num_tokens': 3152395.0, 'mean_token_accuracy': 0.20000000298023224, 'epoch': 0.29}
{'loss': 0.6087, 'grad_norm': 3.480621576309204, 'learning_rate': 1.856767676767677e-05, 'num_tokens': 3156236.0, 'mean_token_accuracy': 0.4094710648059845, 'epoch': 0.29}
{'loss': 1.4568, 'grad_norm': 3.933424472808838, 'learning_rate': 1.8565656565656568e-05, 'num_tokens': 3161343.0, 'mean_token_accuracy': 0.3362483084201813, 'epoch': 0.29}
{'loss': 0.4285, 'grad_norm': 3.7204742431640625, 'learning_rate': 1.8563636363636365e-05, 'num_tokens': 3166673.0, 'mean_token_accuracy': 0.44634541869163513, 'epoch': 0.29}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 1.8561616161616162e-05, 'num_tokens': 3169154.0, 'mean_token_accuracy': 0.0, 'epoch': 0.29}
{'loss': 0.7886, 'grad_norm': 3.2874882221221924, 'learning_rate': 1.8559595959595963e-05, 'num_tokens': 3174041.0, 'mean_token_accuracy': 0.39782707393169403, 'epoch': 0.29}
{'loss': 0.6055, 'grad_norm': 7.437290668487549, 'learning_rate': 1.855757575757576e-05, 'num_tokens': 3177636.0, 'mean_token_accuracy': 0.21306069195270538, 'epoch': 0.29}
{'loss': 0.7724, 'grad_norm': 4.847939491271973, 'learning_rate': 1.8555555555555557e-05, 'num_tokens': 3181509.0, 'mean_token_accuracy': 0.43398432433605194, 'epoch': 0.29}
{'loss': 0.3964, 'grad_norm': 4.400520324707031, 'learning_rate': 1.8553535353535354e-05, 'num_tokens': 3184393.0, 'mean_token_accuracy': 0.2216157168149948, 'epoch': 0.29}
{'loss': 0.9066, 'grad_norm': 3.32366681098938, 'learning_rate': 1.8551515151515154e-05, 'num_tokens': 3188971.0, 'mean_token_accuracy': 0.5951639413833618, 'epoch': 0.29}
{'loss': 0.4612, 'grad_norm': 4.086699485778809, 'learning_rate': 1.854949494949495e-05, 'num_tokens': 3192500.0, 'mean_token_accuracy': 0.21465164422988892, 'epoch': 0.29}
{'loss': 0.0, 'grad_norm': 0.0, 'learning_rate': 1.8547474747474748e-05, 'num_tokens': 3195862.0, 'mean_token_accuracy': 0.0, 'epoch': 0.29}
{'loss': 0.5755, 'grad_norm': 3.505735158920288, 'learning_rate': 1.8545454545454545e-05, 'num_tokens': 3198949.0, 'mean_token_accuracy': 0.42838773131370544, 'epoch': 0.29}
{'loss': 0.9898, 'grad_norm': 3.988772392272949, 'learning_rate': 1.8543434343434346e-05, 'num_tokens': 3203537.0, 'mean_token_accuracy': 0.1829776167869568, 'epoch': 0.29}
{'loss': 0.4954, 'grad_norm': 3.4389703273773193, 'learning_rate': 1.8541414141414143e-05, 'num_tokens': 3206422.0, 'mean_token_accuracy': 0.6566673815250397, 'epoch': 0.29}
{'loss': 0.5466, 'grad_norm': 2.1322021484375, 'learning_rate': 1.853939393939394e-05, 'num_tokens': 3211313.0, 'mean_token_accuracy': 0.6317481398582458, 'epoch': 0.29}
{'loss': 0.3861, 'grad_norm': 2.9498441219329834, 'learning_rate': 1.8537373737373737e-05, 'num_tokens': 3214806.0, 'mean_token_accuracy': 0.6662795394659042, 'epoch': 0.29}
{'loss': 0.3963, 'grad_norm': 2.359020471572876, 'learning_rate': 1.8535353535353537e-05, 'num_tokens': 3223040.0, 'mean_token_accuracy': 0.4463989734649658, 'epoch': 0.29}
{'loss': 0.3861, 'grad_norm': 4.84938907623291, 'learning_rate': 1.8533333333333334e-05, 'num_tokens': 3225372.0, 'mean_token_accuracy': 0.22117400169372559, 'epoch': 0.29}
{'loss': 0.5213, 'grad_norm': 4.17396354675293, 'learning_rate': 1.8531313131313135e-05, 'num_tokens': 3228696.0, 'mean_token_accuracy': 0.21811902523040771, 'epoch': 0.29}
{'loss': 0.6517, 'grad_norm': 2.4974148273468018, 'learning_rate': 1.8529292929292932e-05, 'num_tokens': 3232896.0, 'mean_token_accuracy': 0.6209145486354828, 'epoch': 0.3}
{'loss': 0.5296, 'grad_norm': 3.9501233100891113, 'learning_rate': 1.852727272727273e-05, 'num_tokens': 3237869.0, 'mean_token_accuracy': 0.2077205926179886, 'epoch': 0.3}
{'loss': 0.5472, 'grad_norm': 2.237273931503296, 'learning_rate': 1.8525252525252526e-05, 'num_tokens': 3242676.0, 'mean_token_accuracy': 0.6440994441509247, 'epoch': 0.3}
{'loss': 0.5588, 'grad_norm': 3.3683745861053467, 'learning_rate': 1.8523232323232326e-05, 'num_tokens': 3246633.0, 'mean_token_accuracy': 0.424880251288414, 'epoch': 0.3}
{'loss': 0.4331, 'grad_norm': 2.8440966606140137, 'learning_rate': 1.8521212121212123e-05, 'num_tokens': 3250460.0, 'mean_token_accuracy': 0.4323365241289139, 'epoch': 0.3}
{'loss': 0.4652, 'grad_norm': 3.227848529815674, 'learning_rate': 1.851919191919192e-05, 'num_tokens': 3252954.0, 'mean_token_accuracy': 0.6774097234010696, 'epoch': 0.3}
{'loss': 0.4461, 'grad_norm': 2.7496225833892822, 'learning_rate': 1.8517171717171717e-05, 'num_tokens': 3257386.0, 'mean_token_accuracy': 0.44214630126953125, 'epoch': 0.3}
{'loss': 0.6654, 'grad_norm': 4.143159866333008, 'learning_rate': 1.8515151515151518e-05, 'num_tokens': 3264352.0, 'mean_token_accuracy': 0.42057932913303375, 'epoch': 0.3}
{'loss': 0.4675, 'grad_norm': 3.6574838161468506, 'learning_rate': 1.8513131313131315e-05, 'num_tokens': 3267380.0, 'mean_token_accuracy': 0.2140045017004013, 'epoch': 0.3}
{'loss': 0.4952, 'grad_norm': 2.1741578578948975, 'learning_rate': 1.8511111111111112e-05, 'num_tokens': 3270550.0, 'mean_token_accuracy': 0.8688685446977615, 'epoch': 0.3}
{'loss': 0.2877, 'grad_norm': 5.901257038116455, 'learning_rate': 1.850909090909091e-05, 'num_tokens': 3273628.0, 'mean_token_accuracy': 0.2276536375284195, 'epoch': 0.3}
{'loss': 0.6906, 'grad_norm': 3.1791958808898926, 'learning_rate': 1.850707070707071e-05, 'num_tokens': 3279305.0, 'mean_token_accuracy': 0.6227365881204605, 'epoch': 0.3}
{'loss': 0.5361, 'grad_norm': 7.158731937408447, 'learning_rate': 1.8505050505050506e-05, 'num_tokens': 3282255.0, 'mean_token_accuracy': 0.21575342118740082, 'epoch': 0.3}
{'loss': 0.8518, 'grad_norm': 3.9846341609954834, 'learning_rate': 1.8503030303030303e-05, 'num_tokens': 3286775.0, 'mean_token_accuracy': 0.4035891145467758, 'epoch': 0.3}
{'loss': 1.2124, 'grad_norm': 3.808290719985962, 'learning_rate': 1.85010101010101e-05, 'num_tokens': 3290688.0, 'mean_token_accuracy': 0.3985728770494461, 'epoch': 0.3}
{'loss': 0.5958, 'grad_norm': 4.8829264640808105, 'learning_rate': 1.84989898989899e-05, 'num_tokens': 3295028.0, 'mean_token_accuracy': 0.20929419994354248, 'epoch': 0.3}
{'loss': 0.7076, 'grad_norm': 3.398169755935669, 'learning_rate': 1.8496969696969698e-05, 'num_tokens': 3298587.0, 'mean_token_accuracy': 0.4071906954050064, 'epoch': 0.3}
{'loss': 0.4361, 'grad_norm': 2.8132081031799316, 'learning_rate': 1.84949494949495e-05, 'num_tokens': 3306234.0, 'mean_token_accuracy': 0.4411558508872986, 'epoch': 0.3}
{'loss': 0.3663, 'grad_norm': 1.744953989982605, 'learning_rate': 1.8492929292929292e-05, 'num_tokens': 3313482.0, 'mean_token_accuracy': 0.6610100269317627, 'epoch': 0.3}
{'loss': 0.3367, 'grad_norm': 2.893301010131836, 'learning_rate': 1.8490909090909093e-05, 'num_tokens': 3317646.0, 'mean_token_accuracy': 0.4566543847322464, 'epoch': 0.3}
{'loss': 0.4494, 'grad_norm': 2.839271068572998, 'learning_rate': 1.848888888888889e-05, 'num_tokens': 3324247.0, 'mean_token_accuracy': 0.6575391292572021, 'epoch': 0.3}
{'loss': 0.53, 'grad_norm': 3.184326648712158, 'learning_rate': 1.848686868686869e-05, 'num_tokens': 3329086.0, 'mean_token_accuracy': 0.6552321761846542, 'epoch': 0.3}
{'loss': 0.4438, 'grad_norm': 4.18505334854126, 'learning_rate': 1.8484848484848487e-05, 'num_tokens': 3335738.0, 'mean_token_accuracy': 0.21801181137561798, 'epoch': 0.3}
{'loss': 0.6895, 'grad_norm': 2.5171985626220703, 'learning_rate': 1.8482828282828284e-05, 'num_tokens': 3340647.0, 'mean_token_accuracy': 0.6120505034923553, 'epoch': 0.3}
{'loss': 0.5227, 'grad_norm': 3.7694413661956787, 'learning_rate': 1.848080808080808e-05, 'num_tokens': 3345336.0, 'mean_token_accuracy': 0.4301213473081589, 'epoch': 0.31}
{'loss': 0.5098, 'grad_norm': 4.4641618728637695, 'learning_rate': 1.847878787878788e-05, 'num_tokens': 3347827.0, 'mean_token_accuracy': 0.4334742873907089, 'epoch': 0.31}
{'loss': 0.5145, 'grad_norm': 2.2476837635040283, 'learning_rate': 1.847676767676768e-05, 'num_tokens': 3352505.0, 'mean_token_accuracy': 0.8842364847660065, 'epoch': 0.31}
{'loss': 0.536, 'grad_norm': 3.21995210647583, 'learning_rate': 1.8474747474747476e-05, 'num_tokens': 3356270.0, 'mean_token_accuracy': 0.42011554539203644, 'epoch': 0.31}
{'loss': 0.5616, 'grad_norm': 4.41830587387085, 'learning_rate': 1.8472727272727273e-05, 'num_tokens': 3359112.0, 'mean_token_accuracy': 0.42728428542613983, 'epoch': 0.31}
{'loss': 0.5711, 'grad_norm': 3.6399645805358887, 'learning_rate': 1.8470707070707073e-05, 'num_tokens': 3362411.0, 'mean_token_accuracy': 0.416644811630249, 'epoch': 0.31}
{'loss': 0.5371, 'grad_norm': 3.762024164199829, 'learning_rate': 1.846868686868687e-05, 'num_tokens': 3366149.0, 'mean_token_accuracy': 0.2080366164445877, 'epoch': 0.31}
