                                                                                                                                                                                                                                      
{'loss': 1.4181, 'grad_norm': inf, 'learning_rate': 2e-05, 'num_tokens': 5142.0, 'mean_token_accuracy': 0.6873541623353958, 'epoch': 0.0}
{'loss': 0.6459, 'grad_norm': 5.44305419921875, 'learning_rate': 9.819494584837546e-06, 'num_tokens': 1490468.0, 'mean_token_accuracy': 0.7749520987272263, 'epoch': 0.51}
{'loss': 0.9213, 'grad_norm': 5.966712951660156, 'learning_rate': 9.783393501805055e-06, 'num_tokens': 1497378.0, 'mean_token_accuracy': 0.7251573801040649, 'epoch': 0.51}
{'loss': 0.784, 'grad_norm': 5.293812274932861, 'learning_rate': 9.747292418772564e-06, 'num_tokens': 1502570.0, 'mean_token_accuracy': 0.7725802958011627, 'epoch': 0.52}
{'loss': 0.8089, 'grad_norm': 5.575608253479004, 'learning_rate': 9.711191335740074e-06, 'num_tokens': 1507946.0, 'mean_token_accuracy': 0.7472272366285324, 'epoch': 0.52}
{'loss': 0.7968, 'grad_norm': 4.999330520629883, 'learning_rate': 9.675090252707581e-06, 'num_tokens': 1514416.0, 'mean_token_accuracy': 0.7885548770427704, 'epoch': 0.52}
{'loss': 0.7504, 'grad_norm': 4.713113307952881, 'learning_rate': 9.63898916967509e-06, 'num_tokens': 1518674.0, 'mean_token_accuracy': 0.8011282086372375, 'epoch': 0.52}
{'loss': 0.8622, 'grad_norm': 7.210315227508545, 'learning_rate': 9.6028880866426e-06, 'num_tokens': 1522629.0, 'mean_token_accuracy': 0.7349286526441574, 'epoch': 0.52}
{'loss': 0.782, 'grad_norm': 5.703282356262207, 'learning_rate': 9.56678700361011e-06, 'num_tokens': 1527041.0, 'mean_token_accuracy': 0.7788733392953873, 'epoch': 0.52}
{'loss': 1.0989, 'grad_norm': 5.805480003356934, 'learning_rate': 9.530685920577619e-06, 'num_tokens': 1533101.0, 'mean_token_accuracy': 0.6966545283794403, 'epoch': 0.53}
{'loss': 0.7121, 'grad_norm': 5.324745178222656, 'learning_rate': 9.494584837545126e-06, 'num_tokens': 1537174.0, 'mean_token_accuracy': 0.7782206386327744, 'epoch': 0.53}
{'loss': 0.8661, 'grad_norm': 6.566188335418701, 'learning_rate': 9.458483754512636e-06, 'num_tokens': 1541963.0, 'mean_token_accuracy': 0.761690229177475, 'epoch': 0.53}
{'loss': 0.9273, 'grad_norm': 5.819791316986084, 'learning_rate': 9.422382671480145e-06, 'num_tokens': 1546985.0, 'mean_token_accuracy': 0.7045652717351913, 'epoch': 0.53}
{'loss': 0.6739, 'grad_norm': 4.596896648406982, 'learning_rate': 9.386281588447654e-06, 'num_tokens': 1551739.0, 'mean_token_accuracy': 0.8262643367052078, 'epoch': 0.53}
{'loss': 0.9146, 'grad_norm': 5.215628147125244, 'learning_rate': 9.350180505415164e-06, 'num_tokens': 1557500.0, 'mean_token_accuracy': 0.7353034168481827, 'epoch': 0.54}
{'loss': 1.1743, 'grad_norm': 5.829160213470459, 'learning_rate': 9.314079422382673e-06, 'num_tokens': 1564087.0, 'mean_token_accuracy': 0.6984157413244247, 'epoch': 0.54}
{'loss': 1.1175, 'grad_norm': 5.942287921905518, 'learning_rate': 9.27797833935018e-06, 'num_tokens': 1570704.0, 'mean_token_accuracy': 0.7096073925495148, 'epoch': 0.54}
{'loss': 1.0289, 'grad_norm': 5.356611251831055, 'learning_rate': 9.24187725631769e-06, 'num_tokens': 1576018.0, 'mean_token_accuracy': 0.7332672476768494, 'epoch': 0.54}
{'loss': 0.9993, 'grad_norm': 5.7223801612854, 'learning_rate': 9.2057761732852e-06, 'num_tokens': 1580441.0, 'mean_token_accuracy': 0.7374937981367111, 'epoch': 0.54}
{'loss': 0.7804, 'grad_norm': 6.429961204528809, 'learning_rate': 9.169675090252709e-06, 'num_tokens': 1585741.0, 'mean_token_accuracy': 0.779487669467926, 'epoch': 0.54}
{'loss': 0.6816, 'grad_norm': 5.073350429534912, 'learning_rate': 9.133574007220218e-06, 'num_tokens': 1589931.0, 'mean_token_accuracy': 0.7906036227941513, 'epoch': 0.55}
{'loss': 0.7463, 'grad_norm': 6.49761962890625, 'learning_rate': 9.097472924187727e-06, 'num_tokens': 1594103.0, 'mean_token_accuracy': 0.7823715358972549, 'epoch': 0.55}
{'loss': 0.7978, 'grad_norm': 5.5998334884643555, 'learning_rate': 9.061371841155235e-06, 'num_tokens': 1599883.0, 'mean_token_accuracy': 0.7703840732574463, 'epoch': 0.55}
{'loss': 1.0081, 'grad_norm': 6.528530120849609, 'learning_rate': 9.025270758122744e-06, 'num_tokens': 1603600.0, 'mean_token_accuracy': 0.7313866466283798, 'epoch': 0.55}
{'loss': 0.8926, 'grad_norm': 6.174625873565674, 'learning_rate': 8.989169675090254e-06, 'num_tokens': 1609225.0, 'mean_token_accuracy': 0.7461235523223877, 'epoch': 0.55}
{'loss': 0.9633, 'grad_norm': 6.057458877563477, 'learning_rate': 8.953068592057763e-06, 'num_tokens': 1616058.0, 'mean_token_accuracy': 0.737868458032608, 'epoch': 0.56}
{'loss': 0.5634, 'grad_norm': 4.766796112060547, 'learning_rate': 8.916967509025272e-06, 'num_tokens': 1622903.0, 'mean_token_accuracy': 0.8213163912296295, 'epoch': 0.56}
{'loss': 0.6332, 'grad_norm': 5.548833847045898, 'learning_rate': 8.88086642599278e-06, 'num_tokens': 1628581.0, 'mean_token_accuracy': 0.8274964094161987, 'epoch': 0.56}
{'loss': 0.7931, 'grad_norm': 4.625272274017334, 'learning_rate': 8.84476534296029e-06, 'num_tokens': 1636621.0, 'mean_token_accuracy': 0.7660847455263138, 'epoch': 0.56}
{'loss': 0.6269, 'grad_norm': 4.793804168701172, 'learning_rate': 8.808664259927798e-06, 'num_tokens': 1642905.0, 'mean_token_accuracy': 0.8163479417562485, 'epoch': 0.56}
{'loss': 0.9059, 'grad_norm': 4.845363616943359, 'learning_rate': 8.772563176895308e-06, 'num_tokens': 1648620.0, 'mean_token_accuracy': 0.7301322221755981, 'epoch': 0.56}
{'loss': 0.9851, 'grad_norm': 5.21942663192749, 'learning_rate': 8.736462093862817e-06, 'num_tokens': 1654889.0, 'mean_token_accuracy': 0.76240673661232, 'epoch': 0.57}
{'loss': 0.5329, 'grad_norm': 4.818761825561523, 'learning_rate': 8.700361010830326e-06, 'num_tokens': 1659310.0, 'mean_token_accuracy': 0.8211931884288788, 'epoch': 0.57}
{'loss': 0.9128, 'grad_norm': 6.20041036605835, 'learning_rate': 8.664259927797834e-06, 'num_tokens': 1665622.0, 'mean_token_accuracy': 0.7395647168159485, 'epoch': 0.57}
{'loss': 0.8317, 'grad_norm': 5.542593002319336, 'learning_rate': 8.628158844765343e-06, 'num_tokens': 1673138.0, 'mean_token_accuracy': 0.7599500268697739, 'epoch': 0.57}
{'loss': 1.0967, 'grad_norm': 6.018176078796387, 'learning_rate': 8.592057761732853e-06, 'num_tokens': 1679057.0, 'mean_token_accuracy': 0.6906216591596603, 'epoch': 0.57}
{'loss': 0.7011, 'grad_norm': 6.619912147521973, 'learning_rate': 8.55595667870036e-06, 'num_tokens': 1683099.0, 'mean_token_accuracy': 0.7570058256387711, 'epoch': 0.58}
{'loss': 1.1156, 'grad_norm': 6.919127941131592, 'learning_rate': 8.519855595667871e-06, 'num_tokens': 1687454.0, 'mean_token_accuracy': 0.6858104020357132, 'epoch': 0.58}
{'loss': 1.0292, 'grad_norm': 5.161736488342285, 'learning_rate': 8.483754512635379e-06, 'num_tokens': 1693492.0, 'mean_token_accuracy': 0.7254685461521149, 'epoch': 0.58}
{'loss': 0.7582, 'grad_norm': 5.4746317863464355, 'learning_rate': 8.447653429602888e-06, 'num_tokens': 1698178.0, 'mean_token_accuracy': 0.7589375674724579, 'epoch': 0.58}
{'loss': 0.6345, 'grad_norm': 5.095535755157471, 'learning_rate': 8.411552346570398e-06, 'num_tokens': 1702320.0, 'mean_token_accuracy': 0.8246414810419083, 'epoch': 0.58}
{'loss': 1.1212, 'grad_norm': 5.279239654541016, 'learning_rate': 8.375451263537907e-06, 'num_tokens': 1707848.0, 'mean_token_accuracy': 0.7317720353603363, 'epoch': 0.58}
{'loss': 0.4761, 'grad_norm': 5.91832971572876, 'learning_rate': 8.339350180505416e-06, 'num_tokens': 1712535.0, 'mean_token_accuracy': 0.8410108983516693, 'epoch': 0.59}
{'loss': 0.6965, 'grad_norm': 5.414318561553955, 'learning_rate': 8.303249097472926e-06, 'num_tokens': 1716792.0, 'mean_token_accuracy': 0.7711932212114334, 'epoch': 0.59}
{'loss': 0.7939, 'grad_norm': 6.136424541473389, 'learning_rate': 8.267148014440433e-06, 'num_tokens': 1721393.0, 'mean_token_accuracy': 0.7768732458353043, 'epoch': 0.59}
{'loss': 0.5715, 'grad_norm': 5.701883792877197, 'learning_rate': 8.231046931407943e-06, 'num_tokens': 1725688.0, 'mean_token_accuracy': 0.8211408704519272, 'epoch': 0.59}
{'loss': 0.5636, 'grad_norm': 4.1958818435668945, 'learning_rate': 8.194945848375452e-06, 'num_tokens': 1730377.0, 'mean_token_accuracy': 0.8428689539432526, 'epoch': 0.59}
{'loss': 0.894, 'grad_norm': 6.16588020324707, 'learning_rate': 8.158844765342961e-06, 'num_tokens': 1734317.0, 'mean_token_accuracy': 0.7637934237718582, 'epoch': 0.6}
{'loss': 0.6837, 'grad_norm': 5.522731304168701, 'learning_rate': 8.12274368231047e-06, 'num_tokens': 1738967.0, 'mean_token_accuracy': 0.8017134219408035, 'epoch': 0.6}
{'loss': 1.2555, 'grad_norm': 5.569677829742432, 'learning_rate': 8.086642599277978e-06, 'num_tokens': 1745761.0, 'mean_token_accuracy': 0.6728258728981018, 'epoch': 0.6}
{'loss': 0.7018, 'grad_norm': 5.55919075012207, 'learning_rate': 8.050541516245488e-06, 'num_tokens': 1750746.0, 'mean_token_accuracy': 0.7847780287265778, 'epoch': 0.6}
{'loss': 0.4609, 'grad_norm': 4.450334072113037, 'learning_rate': 8.014440433212997e-06, 'num_tokens': 1756651.0, 'mean_token_accuracy': 0.8513680547475815, 'epoch': 0.6}
{'loss': 0.921, 'grad_norm': 6.195822715759277, 'learning_rate': 7.978339350180506e-06, 'num_tokens': 1761153.0, 'mean_token_accuracy': 0.7441210150718689, 'epoch': 0.6}
{'loss': 0.5724, 'grad_norm': 6.247693061828613, 'learning_rate': 7.942238267148014e-06, 'num_tokens': 1764997.0, 'mean_token_accuracy': 0.812055379152298, 'epoch': 0.61}
{'loss': 0.5043, 'grad_norm': 4.352856636047363, 'learning_rate': 7.906137184115525e-06, 'num_tokens': 1770381.0, 'mean_token_accuracy': 0.8289679884910583, 'epoch': 0.61}
{'loss': 0.9153, 'grad_norm': 5.024776458740234, 'learning_rate': 7.870036101083033e-06, 'num_tokens': 1775566.0, 'mean_token_accuracy': 0.7325364947319031, 'epoch': 0.61}
{'loss': 0.6258, 'grad_norm': 5.000853061676025, 'learning_rate': 7.833935018050542e-06, 'num_tokens': 1780060.0, 'mean_token_accuracy': 0.8391115516424179, 'epoch': 0.61}
{'loss': 0.4008, 'grad_norm': 6.516472816467285, 'learning_rate': 7.797833935018051e-06, 'num_tokens': 1783486.0, 'mean_token_accuracy': 0.862173393368721, 'epoch': 0.61}
{'loss': 0.7756, 'grad_norm': 5.943159580230713, 'learning_rate': 7.76173285198556e-06, 'num_tokens': 1788843.0, 'mean_token_accuracy': 0.7899455577135086, 'epoch': 0.61}
{'loss': 0.5781, 'grad_norm': 4.782537460327148, 'learning_rate': 7.72563176895307e-06, 'num_tokens': 1793974.0, 'mean_token_accuracy': 0.7766905874013901, 'epoch': 0.62}
{'loss': 0.7574, 'grad_norm': 5.570398807525635, 'learning_rate': 7.68953068592058e-06, 'num_tokens': 1799216.0, 'mean_token_accuracy': 0.7768100500106812, 'epoch': 0.62}
{'loss': 1.1832, 'grad_norm': 5.571478843688965, 'learning_rate': 7.653429602888087e-06, 'num_tokens': 1804407.0, 'mean_token_accuracy': 0.6912942975759506, 'epoch': 0.62}
{'loss': 0.5309, 'grad_norm': 5.211470603942871, 'learning_rate': 7.617328519855596e-06, 'num_tokens': 1808867.0, 'mean_token_accuracy': 0.8373251706361771, 'epoch': 0.62}
{'loss': 0.6144, 'grad_norm': 4.680497169494629, 'learning_rate': 7.5812274368231055e-06, 'num_tokens': 1813542.0, 'mean_token_accuracy': 0.8180233389139175, 'epoch': 0.62}
{'loss': 0.7235, 'grad_norm': 6.585170269012451, 'learning_rate': 7.545126353790614e-06, 'num_tokens': 1819462.0, 'mean_token_accuracy': 0.8054626733064651, 'epoch': 0.63}
{'loss': 0.8045, 'grad_norm': 5.325805187225342, 'learning_rate': 7.509025270758123e-06, 'num_tokens': 1825700.0, 'mean_token_accuracy': 0.7947135120630264, 'epoch': 0.63}
{'loss': 0.4994, 'grad_norm': 5.339987754821777, 'learning_rate': 7.472924187725632e-06, 'num_tokens': 1830235.0, 'mean_token_accuracy': 0.8355364352464676, 'epoch': 0.63}
{'loss': 0.9411, 'grad_norm': 5.951328754425049, 'learning_rate': 7.436823104693142e-06, 'num_tokens': 1835519.0, 'mean_token_accuracy': 0.7441247552633286, 'epoch': 0.63}
{'loss': 1.1114, 'grad_norm': 6.650074481964111, 'learning_rate': 7.40072202166065e-06, 'num_tokens': 1841132.0, 'mean_token_accuracy': 0.7270606309175491, 'epoch': 0.63}
{'loss': 0.6456, 'grad_norm': 4.952327251434326, 'learning_rate': 7.36462093862816e-06, 'num_tokens': 1847094.0, 'mean_token_accuracy': 0.807563915848732, 'epoch': 0.63}
{'loss': 0.9415, 'grad_norm': 5.921016693115234, 'learning_rate': 7.328519855595668e-06, 'num_tokens': 1851665.0, 'mean_token_accuracy': 0.739673838019371, 'epoch': 0.64}
{'loss': 0.9327, 'grad_norm': 4.888791084289551, 'learning_rate': 7.2924187725631776e-06, 'num_tokens': 1859619.0, 'mean_token_accuracy': 0.748373731970787, 'epoch': 0.64}
{'loss': 0.8567, 'grad_norm': 5.399227142333984, 'learning_rate': 7.256317689530686e-06, 'num_tokens': 1864629.0, 'mean_token_accuracy': 0.7392216175794601, 'epoch': 0.64}
{'loss': 0.7834, 'grad_norm': 4.879092216491699, 'learning_rate': 7.220216606498196e-06, 'num_tokens': 1869619.0, 'mean_token_accuracy': 0.7837827205657959, 'epoch': 0.64}
{'loss': 0.7355, 'grad_norm': 5.479554176330566, 'learning_rate': 7.184115523465705e-06, 'num_tokens': 1875359.0, 'mean_token_accuracy': 0.7827292531728745, 'epoch': 0.64}
{'loss': 0.5079, 'grad_norm': 4.323678970336914, 'learning_rate': 7.148014440433214e-06, 'num_tokens': 1880689.0, 'mean_token_accuracy': 0.7915752977132797, 'epoch': 0.65}
{'loss': 0.7854, 'grad_norm': 6.526440620422363, 'learning_rate': 7.1119133574007225e-06, 'num_tokens': 1885985.0, 'mean_token_accuracy': 0.7693835496902466, 'epoch': 0.65}
{'loss': 0.7425, 'grad_norm': 6.041426181793213, 'learning_rate': 7.075812274368231e-06, 'num_tokens': 1891361.0, 'mean_token_accuracy': 0.7828512340784073, 'epoch': 0.65}
{'loss': 0.4878, 'grad_norm': 6.423964023590088, 'learning_rate': 7.039711191335741e-06, 'num_tokens': 1895552.0, 'mean_token_accuracy': 0.821611300110817, 'epoch': 0.65}
{'loss': 0.7813, 'grad_norm': 4.8751220703125, 'learning_rate': 7.00361010830325e-06, 'num_tokens': 1901276.0, 'mean_token_accuracy': 0.7536150366067886, 'epoch': 0.65}
{'loss': 0.9688, 'grad_norm': 5.529130935668945, 'learning_rate': 6.967509025270759e-06, 'num_tokens': 1906892.0, 'mean_token_accuracy': 0.7167156636714935, 'epoch': 0.65}
{'loss': 0.7612, 'grad_norm': 9.91093635559082, 'learning_rate': 6.9314079422382674e-06, 'num_tokens': 1910560.0, 'mean_token_accuracy': 0.7918105125427246, 'epoch': 0.66}
{'loss': 0.7111, 'grad_norm': 5.946242809295654, 'learning_rate': 6.895306859205777e-06, 'num_tokens': 1915079.0, 'mean_token_accuracy': 0.7749802768230438, 'epoch': 0.66}
{'loss': 0.6499, 'grad_norm': 6.280973434448242, 'learning_rate': 6.859205776173285e-06, 'num_tokens': 1919093.0, 'mean_token_accuracy': 0.7616196125745773, 'epoch': 0.66}
{'loss': 1.0361, 'grad_norm': 6.385663986206055, 'learning_rate': 6.8231046931407954e-06, 'num_tokens': 1924069.0, 'mean_token_accuracy': 0.7096315175294876, 'epoch': 0.66}
{'loss': 0.5587, 'grad_norm': 6.674177169799805, 'learning_rate': 6.787003610108304e-06, 'num_tokens': 1927446.0, 'mean_token_accuracy': 0.814865455031395, 'epoch': 0.66}
{'loss': 0.742, 'grad_norm': 4.836291790008545, 'learning_rate': 6.750902527075813e-06, 'num_tokens': 1933272.0, 'mean_token_accuracy': 0.7886628955602646, 'epoch': 0.67}
{'loss': 0.5304, 'grad_norm': 5.6241135597229, 'learning_rate': 6.714801444043322e-06, 'num_tokens': 1937378.0, 'mean_token_accuracy': 0.830785870552063, 'epoch': 0.67}
{'loss': 0.9896, 'grad_norm': 7.569019317626953, 'learning_rate': 6.678700361010831e-06, 'num_tokens': 1941328.0, 'mean_token_accuracy': 0.7449024021625519, 'epoch': 0.67}
{'loss': 1.149, 'grad_norm': 6.3159050941467285, 'learning_rate': 6.6425992779783395e-06, 'num_tokens': 1946033.0, 'mean_token_accuracy': 0.7494577318429947, 'epoch': 0.67}
{'loss': 0.6595, 'grad_norm': 5.653667449951172, 'learning_rate': 6.606498194945848e-06, 'num_tokens': 1953508.0, 'mean_token_accuracy': 0.7710240483283997, 'epoch': 0.67}
{'loss': 0.7916, 'grad_norm': 4.552259922027588, 'learning_rate': 6.570397111913358e-06, 'num_tokens': 1958483.0, 'mean_token_accuracy': 0.8005031496286392, 'epoch': 0.67}
{'loss': 0.9478, 'grad_norm': 5.050045490264893, 'learning_rate': 6.534296028880867e-06, 'num_tokens': 1963796.0, 'mean_token_accuracy': 0.73326675593853, 'epoch': 0.68}
{'loss': 0.761, 'grad_norm': 6.490678787231445, 'learning_rate': 6.498194945848376e-06, 'num_tokens': 1967299.0, 'mean_token_accuracy': 0.7530788630247116, 'epoch': 0.68}
{'loss': 1.3702, 'grad_norm': 6.392750263214111, 'learning_rate': 6.4620938628158845e-06, 'num_tokens': 1973278.0, 'mean_token_accuracy': 0.633932963013649, 'epoch': 0.68}
{'loss': 0.7784, 'grad_norm': 5.702610015869141, 'learning_rate': 6.425992779783395e-06, 'num_tokens': 1979211.0, 'mean_token_accuracy': 0.7596179395914078, 'epoch': 0.68}
{'loss': 1.0688, 'grad_norm': 6.5500383377075195, 'learning_rate': 6.389891696750903e-06, 'num_tokens': 1984059.0, 'mean_token_accuracy': 0.6951512396335602, 'epoch': 0.68}
{'loss': 1.0911, 'grad_norm': 5.537540435791016, 'learning_rate': 6.3537906137184125e-06, 'num_tokens': 1991085.0, 'mean_token_accuracy': 0.7263616472482681, 'epoch': 0.69}
{'loss': 0.7109, 'grad_norm': 12.168298721313477, 'learning_rate': 6.317689530685921e-06, 'num_tokens': 1995665.0, 'mean_token_accuracy': 0.7768909335136414, 'epoch': 0.69}
{'loss': 0.5508, 'grad_norm': 5.157544136047363, 'learning_rate': 6.28158844765343e-06, 'num_tokens': 2000619.0, 'mean_token_accuracy': 0.8046243339776993, 'epoch': 0.69}
{'loss': 0.6316, 'grad_norm': 5.249302387237549, 'learning_rate': 6.245487364620939e-06, 'num_tokens': 2006966.0, 'mean_token_accuracy': 0.7916320264339447, 'epoch': 0.69}
{'loss': 0.4079, 'grad_norm': 4.277016639709473, 'learning_rate': 6.209386281588449e-06, 'num_tokens': 2011175.0, 'mean_token_accuracy': 0.8709806203842163, 'epoch': 0.69}
{'loss': 1.1315, 'grad_norm': 6.084109783172607, 'learning_rate': 6.173285198555957e-06, 'num_tokens': 2017075.0, 'mean_token_accuracy': 0.6838314533233643, 'epoch': 0.69}
{'loss': 0.876, 'grad_norm': 5.870514392852783, 'learning_rate': 6.137184115523466e-06, 'num_tokens': 2022627.0, 'mean_token_accuracy': 0.7602360248565674, 'epoch': 0.7}
{'loss': 1.1292, 'grad_norm': 6.179232120513916, 'learning_rate': 6.101083032490975e-06, 'num_tokens': 2028234.0, 'mean_token_accuracy': 0.6976815313100815, 'epoch': 0.7}
{'loss': 0.5255, 'grad_norm': 4.911579132080078, 'learning_rate': 6.064981949458484e-06, 'num_tokens': 2032512.0, 'mean_token_accuracy': 0.8290812224149704, 'epoch': 0.7}
{'loss': 0.5721, 'grad_norm': 5.249411582946777, 'learning_rate': 6.028880866425994e-06, 'num_tokens': 2036332.0, 'mean_token_accuracy': 0.8181778341531754, 'epoch': 0.7}
{'loss': 0.684, 'grad_norm': 5.333812236785889, 'learning_rate': 5.992779783393502e-06, 'num_tokens': 2042050.0, 'mean_token_accuracy': 0.7902428060770035, 'epoch': 0.7}
{'loss': 0.7634, 'grad_norm': 4.8994646072387695, 'learning_rate': 5.956678700361012e-06, 'num_tokens': 2047036.0, 'mean_token_accuracy': 0.7850003391504288, 'epoch': 0.71}
{'loss': 1.1174, 'grad_norm': 5.978341579437256, 'learning_rate': 5.92057761732852e-06, 'num_tokens': 2052563.0, 'mean_token_accuracy': 0.7034602463245392, 'epoch': 0.71}
{'loss': 0.8539, 'grad_norm': 5.022924423217773, 'learning_rate': 5.8844765342960295e-06, 'num_tokens': 2059964.0, 'mean_token_accuracy': 0.7523183822631836, 'epoch': 0.71}
{'loss': 0.9238, 'grad_norm': 5.517002582550049, 'learning_rate': 5.848375451263538e-06, 'num_tokens': 2066953.0, 'mean_token_accuracy': 0.7354414910078049, 'epoch': 0.71}
{'loss': 0.9664, 'grad_norm': 5.535917282104492, 'learning_rate': 5.812274368231048e-06, 'num_tokens': 2072439.0, 'mean_token_accuracy': 0.7377229779958725, 'epoch': 0.71}
{'loss': 0.6656, 'grad_norm': 6.330715179443359, 'learning_rate': 5.776173285198557e-06, 'num_tokens': 2078838.0, 'mean_token_accuracy': 0.7826122343540192, 'epoch': 0.71}
{'loss': 0.6919, 'grad_norm': 5.104063510894775, 'learning_rate': 5.740072202166066e-06, 'num_tokens': 2083676.0, 'mean_token_accuracy': 0.7955975979566574, 'epoch': 0.72}
{'loss': 1.3025, 'grad_norm': 6.5422868728637695, 'learning_rate': 5.7039711191335744e-06, 'num_tokens': 2088754.0, 'mean_token_accuracy': 0.6613309979438782, 'epoch': 0.72}
{'loss': 0.9895, 'grad_norm': 5.727524757385254, 'learning_rate': 5.667870036101083e-06, 'num_tokens': 2092930.0, 'mean_token_accuracy': 0.7483528852462769, 'epoch': 0.72}
{'loss': 0.7958, 'grad_norm': 6.409120559692383, 'learning_rate': 5.631768953068592e-06, 'num_tokens': 2096736.0, 'mean_token_accuracy': 0.7768864333629608, 'epoch': 0.72}
{'loss': 0.6171, 'grad_norm': 5.502870082855225, 'learning_rate': 5.595667870036101e-06, 'num_tokens': 2101902.0, 'mean_token_accuracy': 0.7907847613096237, 'epoch': 0.72}
{'loss': 1.1077, 'grad_norm': 7.124284267425537, 'learning_rate': 5.559566787003611e-06, 'num_tokens': 2106879.0, 'mean_token_accuracy': 0.735826313495636, 'epoch': 0.72}
{'loss': 1.0007, 'grad_norm': 6.065382480621338, 'learning_rate': 5.523465703971119e-06, 'num_tokens': 2116475.0, 'mean_token_accuracy': 0.7428092956542969, 'epoch': 0.73}
{'loss': 1.0241, 'grad_norm': 6.539587020874023, 'learning_rate': 5.487364620938629e-06, 'num_tokens': 2121755.0, 'mean_token_accuracy': 0.7107262909412384, 'epoch': 0.73}
{'loss': 1.1148, 'grad_norm': 5.880679130554199, 'learning_rate': 5.451263537906137e-06, 'num_tokens': 2127783.0, 'mean_token_accuracy': 0.7292105108499527, 'epoch': 0.73}
{'loss': 0.8086, 'grad_norm': 6.2868242263793945, 'learning_rate': 5.415162454873647e-06, 'num_tokens': 2134148.0, 'mean_token_accuracy': 0.7618957459926605, 'epoch': 0.73}
{'loss': 0.8204, 'grad_norm': 5.70212984085083, 'learning_rate': 5.379061371841156e-06, 'num_tokens': 2137998.0, 'mean_token_accuracy': 0.7739714682102203, 'epoch': 0.73}
{'loss': 0.9401, 'grad_norm': 5.73988151550293, 'learning_rate': 5.342960288808665e-06, 'num_tokens': 2144064.0, 'mean_token_accuracy': 0.7196251302957535, 'epoch': 0.74}
{'loss': 1.0728, 'grad_norm': 5.379759788513184, 'learning_rate': 5.306859205776174e-06, 'num_tokens': 2150437.0, 'mean_token_accuracy': 0.7066355049610138, 'epoch': 0.74}
{'loss': 0.8323, 'grad_norm': 5.638207912445068, 'learning_rate': 5.270758122743683e-06, 'num_tokens': 2154427.0, 'mean_token_accuracy': 0.7891485840082169, 'epoch': 0.74}
{'loss': 0.9532, 'grad_norm': 5.047134876251221, 'learning_rate': 5.2346570397111915e-06, 'num_tokens': 2162864.0, 'mean_token_accuracy': 0.7485279738903046, 'epoch': 0.74}
{'loss': 1.1264, 'grad_norm': 6.396492958068848, 'learning_rate': 5.1985559566787e-06, 'num_tokens': 2170938.0, 'mean_token_accuracy': 0.7146639078855515, 'epoch': 0.74}
{'loss': 0.7925, 'grad_norm': 6.630759239196777, 'learning_rate': 5.16245487364621e-06, 'num_tokens': 2175182.0, 'mean_token_accuracy': 0.7643997967243195, 'epoch': 0.74}
{'loss': 0.7016, 'grad_norm': 6.286019802093506, 'learning_rate': 5.126353790613719e-06, 'num_tokens': 2180327.0, 'mean_token_accuracy': 0.7952093034982681, 'epoch': 0.75}
{'loss': 1.1816, 'grad_norm': 6.361645698547363, 'learning_rate': 5.090252707581228e-06, 'num_tokens': 2186290.0, 'mean_token_accuracy': 0.6564328670501709, 'epoch': 0.75}
{'loss': 0.6946, 'grad_norm': 6.4517502784729, 'learning_rate': 5.054151624548736e-06, 'num_tokens': 2191218.0, 'mean_token_accuracy': 0.7976874560117722, 'epoch': 0.75}
{'loss': 1.1613, 'grad_norm': 6.311893939971924, 'learning_rate': 5.018050541516246e-06, 'epoch': 0.75}
                                                                                                                                                                                                                                      
{'eval_loss': 0.7547101974487305, 'eval_runtime': 14.7768, 'eval_samples_per_second': 16.715, 'eval_steps_per_second': 16.715, 'eval_num_tokens': 2195244.0, 'eval_mean_token_accuracy': 0.7802572918806964, 'epoch': 0.75}
{'loss': 0.6122, 'grad_norm': 4.565118789672852, 'learning_rate': 4.981949458483755e-06, 'num_tokens': 2200330.0, 'mean_token_accuracy': 0.7637514173984528, 'epoch': 0.75}
{'loss': 0.6189, 'grad_norm': 4.919035911560059, 'learning_rate': 4.9458483754512636e-06, 'num_tokens': 2204962.0, 'mean_token_accuracy': 0.8060568571090698, 'epoch': 0.76}
{'loss': 0.9036, 'grad_norm': 6.775115013122559, 'learning_rate': 4.909747292418773e-06, 'num_tokens': 2211916.0, 'mean_token_accuracy': 0.7664942741394043, 'epoch': 0.76}
{'loss': 1.0839, 'grad_norm': 6.28113317489624, 'learning_rate': 4.873646209386282e-06, 'num_tokens': 2217703.0, 'mean_token_accuracy': 0.7251050472259521, 'epoch': 0.76}
{'loss': 0.7064, 'grad_norm': 6.312159061431885, 'learning_rate': 4.837545126353791e-06, 'num_tokens': 2223335.0, 'mean_token_accuracy': 0.805347815155983, 'epoch': 0.76}
{'loss': 0.7489, 'grad_norm': 6.522921562194824, 'learning_rate': 4.8014440433213e-06, 'num_tokens': 2228639.0, 'mean_token_accuracy': 0.7809080630540848, 'epoch': 0.76}
{'loss': 0.4868, 'grad_norm': 4.583873271942139, 'learning_rate': 4.765342960288809e-06, 'num_tokens': 2233357.0, 'mean_token_accuracy': 0.8569186478853226, 'epoch': 0.76}
{'loss': 0.8515, 'grad_norm': 5.927521228790283, 'learning_rate': 4.729241877256318e-06, 'num_tokens': 2238568.0, 'mean_token_accuracy': 0.777321845293045, 'epoch': 0.77}
